gene,mean_tpm,std_tpm,cv
AC009032.1,4.421230927835052,38.2280293642782,8.646467463077608
CD177,16.774418556701033,144.69234923713526,8.625774344907692
ADH4,1.1670948453608248,10.060830406243927,8.620405142080351
RN7SL1,3689.3136938144307,31778.307334128214,8.613609460048977
RN7SKP227,1.168323711340206,10.061354890917743,8.61178695019052
MIR624,1.0837608247422679,9.327707417471313,8.606795156753853
CALCA,1.1117381443298968,9.537349289508713,8.578773102417365
RNU7-80P,1.1956989690721649,10.252027701920065,8.574087598214962
MIR548V,2.6629855670103093,22.815821290494664,8.567760025868115
PIK3C2G,1.5186144329896905,13.010308848571052,8.567223230558731
RNVU1-31,3.935869072164948,33.647646133135375,8.548974957296354
RN7SKP9,5.63961443298969,48.17141720487625,8.541615349285406
RNU2-59P,2.327025773195876,19.85335765879875,8.531644938136061
RNU6-608P,1.168339175257732,9.964818686556686,8.52904610029744
RNU7-124P,2.522153608247423,21.482842382425513,8.517658207722473
SNORA38B,6.514808247422681,55.41028941118786,8.505283241929444
AC073140.1,9.675657731958763,81.96904492867877,8.471676778926817
SBSN,1.2042298969072165,10.181065500938955,8.454420146092241
RN7SL665P,1.5785701030927837,13.337129111682962,8.448867165007398
H4C2,3.6536608247422686,30.85950884234792,8.446188719371555
AC020891.4,1.0271113402061856,8.66433707368501,8.435635684779513
OLFM4,8.163040206185567,68.6359361856647,8.408134034872893
MIR644A,1.706623711340206,14.344807867423185,8.405372415784763
FER1L6,1.0883020618556702,9.100228732221279,8.361859313860368
AC025271.3,1.272581443298969,10.639049118972148,8.360210794361477
RNU2-6P,1.0911381443298969,9.121859729066163,8.359949449543064
RNU6-82P,1.8419494845360826,15.394958064987836,8.357969745769246
H4C4,6.585602061855671,55.0204708735606,8.35466072149174
H4C6,1.7335113402061861,14.445633577773858,8.333163586951601
ELOCP21,2.075780412371134,17.274326361658552,8.321846693758102
SNORA38,4.024469072164949,33.33508159458403,8.28310045296274
KLK1,109.85161030927836,902.2374128716908,8.213237933713616
AC012404.1,1.9154123711340212,15.721085775369081,8.207676849273664
RNY3P13,1.0641989690721652,8.711299601660752,8.185780906418096
AC023051.1,1.210782474226804,9.905709947171992,8.181246555866856
C1orf195,2.788523711340206,22.692898719188072,8.137961541048373
MT-TV,12.792284536082473,103.84384275623538,8.11769332235606
RN7SL736P,1.1718309278350518,9.511750445877906,8.116998979921778
SERPINC1,2.7939969072164947,22.620684686570854,8.096173846200351
H1-4,7.274845360824744,58.87645122713187,8.093155016625271
SNORD13,16.908239175257737,136.17717978795247,8.053894812845092
AC091151.1,1.1002907216494846,8.845112281003496,8.038886547860256
AC138305.3,1.325878350515464,10.612293437273454,8.00397218428651
SCG3,5.0641319587628875,40.52819749001805,8.00299001290611
AC011939.2,1.0270329896907218,8.21907954818038,8.002741519194485
RNU2-23P,1.0381000000000002,8.301842723857558,7.997151260820302
AC138305.1,1.4754783505154638,11.770454866513468,7.977382292597798
MTCO3P12,154.68678969072167,1232.6615366448566,7.968757636702014
MT-TS2,2.696824742268041,21.48733655720286,7.967642917400675
IGKV1OR2-11,3.23029793814433,25.624016762485976,7.932400432761906
RN7SL396P,4.035411340206184,31.986793769688102,7.926526213323715
MIR4796,1.1538103092783505,9.14546149513841,7.92631286234427
AC007849.1,1.3927618556701031,11.038252782043935,7.925441623135976
CCNYL7,1.2181721649484534,9.639662624193841,7.9132185922190565
AL589863.2,1.286022680412371,10.172980242846991,7.910420553069066
GRIK1,1.8926041237113407,14.946423624914406,7.897279435070083
H1-3,3.5530721649484556,28.02317661218768,7.887027144745374
FOXI2,7.789248453608246,61.291239870401256,7.868697504700735
RNU6-403P,3.0318082474226804,23.84732323522159,7.865709599376556
SYT10,2.297839175257732,18.05643581638297,7.858006779067864
CCDC144A,1.0346711340206185,8.119812832830554,7.847723364309829
MIR320C1,1.095337113402062,8.595681473618013,7.8475214328493434
MIR5687,3.054381443298969,23.927473979613236,7.833819849877593
RNU4ATAC16P,1.0825371134020618,8.4798931164687,7.833350941492579
MIR1255A,1.0086917525773196,7.858278706610284,7.790565042820573
SNORD15B,22.78122061855669,177.43616958177932,7.78870336022499
CYP3A4,2.3031896907216503,17.810677233828056,7.733048348374423
AC114811.2,1.2274721649484535,9.489937638326255,7.7312854085980645
EGFL6,6.2568597938144395,48.239035885937035,7.709783737463059
AC245100.3,1.568824742268041,12.080307011068598,7.700227237367615
MIR1293,1.0581144329896908,8.111766898642644,7.666247284542689
AC097382.1,1.2535721649484537,9.59347956221158,7.652913673786032
SNORA53,75.53030721649483,577.9628782788832,7.652065767748706
AC108471.1,1.007042268041237,7.6714278119476536,7.617781353774834
CASP14,75.85722371134018,576.7170720540979,7.602665162762637
RN7SKP71,2.2061577319587626,16.73573543210154,7.58591971447233
AC015910.1,30.099084536082472,228.06680079378853,7.577200579651664
MT-TH,2.1625701030927837,16.35654927789608,7.563477019544421
RNU5B-1,100.85433298969073,762.0385543842,7.555833565049655
TTR,3.634813402061856,27.352888583420324,7.525252484186488
THRSP,5.264227835051547,39.5721661692353,7.517183414013047
RNU6-1176P,1.677644329896907,12.594759272998639,7.507407290419298
RTP3,1.0351896907216498,7.766308731408975,7.502304940841266
NCOA7-AS1,1.1222340206185568,8.410903421500553,7.494785639152698
HS6ST3,2.9362298969072165,21.996940290357074,7.491559265685171
RNY3,13.638623711340207,101.82485725084393,7.465918805735425
GCOM1,1.1241422680412372,8.39011854791639,7.463573594235329
CYP2W1,1.1375164948453609,8.48133453692431,7.4560101548921285
AC022726.2,1.035345360824742,7.718738545052506,7.455230725044118
TDGF1,2.7589010309278352,20.559274874141835,7.451979844027832
RN7SL3,17.634963917525763,131.14402551552752,7.436591655580059
RNU6-859P,1.1414051546391752,8.449389623262874,7.402620873859575
LY6L,2.9555597938144325,21.82139168238293,7.383167049454391
RNU6-844P,1.4054340206185567,10.325923434027247,7.347142080339441
MT-TM,5.051047422680412,37.10704073563761,7.346405137480617
SNORA49,16.66115051546392,122.37914726658154,7.345179863359152
RNY1,125.27054639175257,919.7914803779639,7.3424400776663346
RNU6-1188P,1.2315721649484537,9.033397613517554,7.334850421774219
TCN1,5.246772164948453,38.39541054583038,7.317910772328647
KLK4,14.094475257731961,103.08270258255932,7.313695664264628
NKX6-1,4.021672164948454,29.341182542594687,7.295766869891235
RNU6-91P,1.0778793814432992,7.859730967630432,7.291846474608426
BNIP3P30,1.2531443298969074,9.125900950956032,7.2824021409463615
C4BPA,2.7176350515463916,19.74454331777539,7.265340247411192
IGHV1-24,188.3279164948453,1365.5480477841345,7.250906149229929
SCARNA3,1.7601494845360828,12.742008697922884,7.239162815356706
SCARNA18,1.1868577319587628,8.588718029931705,7.236518580670222
DGKI,6.634852577319587,47.92156486734359,7.222702284472373
AL589787.2,1.7125742268041233,12.351570213862473,7.212283135261262
SNORA23,28.72163298969071,206.64046217607535,7.194593087734479
MAGEB2,1.0007556701030926,7.198106044806871,7.192670758553244
SNORA70G,1.210417525773196,8.688425830391283,7.178040341774836
MIR561,1.137520618556701,8.15360694929114,7.167876182883197
IGHV3-38,2.5330257731958765,18.150997446784654,7.165737371824623
AL353699.1,2.3355618556701025,16.704752554777407,7.152348594075065
IGLV9-49,26.507215463917518,189.54943095535097,7.150861666830747
MIR4729,1.4435,10.293668661568947,7.131048605174193
RN7SL752P,3.666048453608249,26.10137781392853,7.119758002172248
AC090236.2,1.0587886597938145,7.534602363787413,7.116247698813359
MECOM-AS1,1.0495742268041237,7.460458050508113,7.108080457753482
AC131971.1,1.0783855670103093,7.664304264603181,7.107202191004389
MIR563,1.1469216494845362,8.117606091343305,7.077733771083334
AC008649.2,1.2224948453608249,8.621064255470568,7.052025035676958
SSXP10,1.2990711340206182,9.144367562853908,7.039158459746649
IGHV3-66,42.28646701030928,297.33563188166835,7.031460722627385
RN7SL674P,3.7335030927835056,26.05785648086554,6.979465620701591
AHSG,1.7739628865979382,12.379104834662584,6.978220868195796
IGKV1OR2-108,21.603757731958773,150.73940165340665,6.977462139857989
RNU5A-1,91.13650412371133,635.0923153561259,6.968583241837247
AL109984.1,1.7832061855670103,12.397537625378263,6.952385947133863
RHBG,7.752375257731958,53.87868447843233,6.949958262752509
SNORA35B,1.7036917525773196,11.835046763494343,6.946706612619601
AC009754.1,1.0244340206185565,7.115379448052509,6.945668832587403
AC010776.2,2.250372164948453,15.627912653631311,6.944590275799684
SNORA74D,2.842293814432989,19.73257588733251,6.942482788771425
AC012404.2,1.9929030927835047,13.787357450362013,6.918227735351192
RNU6-199P,1.2692659793814431,8.752974810753468,6.89609187746377
SCARNA1,3.477854639175258,23.948764202328984,6.886073941264037
RN7SL648P,1.989924742268041,13.695378665592445,6.8823601087461075
RN7SL5P,3.050165979381446,20.95136964498526,6.868927719544646
AL133444.1,1.4500680412371132,9.93934472784116,6.854398859353863
RN7SKP255,3.195951546391752,21.875435822554262,6.844733252371038
RNY4,11.672062886597939,79.70426963777219,6.828636069917853
AC090579.1,1.570161855670103,10.71373829578215,6.823333694608072
SNORA54,33.73679587628866,229.86976178695411,6.8136216204371145
POU3F4,1.2225567010309277,8.329070692371529,6.812829773333207
RN7SL767P,2.2426402061855675,15.26552968601196,6.806945511770965
RNU4-2,738.1204917525775,5023.6900026400135,6.806056814263307
IGHV3-53,74.60171443298968,507.083229937432,6.797206120415838
RNU1-11P,2.0113948453608246,13.648179047490878,6.785430060621701
IGHV6-1,121.00128659793806,820.4842682307938,6.7807896205028895
RN7SL151P,1.304854639175258,8.846938377484285,6.7800183345142955
AL021068.1,5.303124742268041,35.95137046119565,6.779280557865958
SCARNA7,35.27838659793815,238.95710960465559,6.773470463034765
RNU6-123P,1.287380412371134,8.698714264974729,6.756910530394966
RNU4-1,70.49837010309278,476.2705145516497,6.755766322755816
SCARNA11,1.5409659793814434,10.380439567281165,6.736319754085655
SNORA37,4.111105154639173,27.66769947679428,6.729990704706906
IGHV3-64,11.057403092783508,74.38588960965713,6.727247707755563
FDCSP,4.723424742268041,31.726608133001015,6.716865381402665
AC010776.3,4.862654639175258,32.652613567009645,6.714976898410324
AC020910.1,1.0848381443298971,7.279760665743692,6.710457872257423
SNRPGP4,6.18307113402062,41.464743466372425,6.706172801122126
SNORA63D,3.7134814432989685,24.868850728460366,6.696909923526499
PI3,26.978048453608256,180.53185558021337,6.691805594858275
MIR2355,1.1374525773195876,7.5749500271329175,6.659574366593219
IGHV3OR16-13,5.097526804123711,33.93385035005458,6.656924358416977
SCARNA21,15.297259793814428,101.39225079076009,6.628131584178159
RN7SKP203,4.122903092783504,27.31519799847183,6.625234060505279
SNORA40B,1.2081546391752576,8.00108687198991,6.622568512795534
RN7SL128P,3.499921649484537,23.168794455133266,6.619803748619781
AL136164.3,2.8095525773195877,18.513536155867218,6.58949624410652
TNNT3,2.0683773195876283,13.62318507300839,6.5864119394446075
AC022463.1,1.129181443298969,7.424880518024766,6.575453893691829
MIR3609,45.05271443298969,296.0480332844747,6.571147532626682
ERFE,3.625240206185565,23.81749535770073,6.569908200031031
SNORA80A,1.6272072164948455,10.681366824222131,6.564232702477058
RN7SL4P,19.55599896907216,128.22382948277195,6.55675169985221
SLC26A7,17.361134020618557,113.68511283939978,6.548253858554644
ORM2,1.1860072164948454,7.749818881166506,6.534377509160955
TAGLN3,1.1239298969072162,7.341595522037496,6.532076014918541
Z99496.1,2.1752670103092786,14.18180679265194,6.519570574756971
IGLV3-19,383.5182649484536,2497.34110760162,6.5116614665986585
VTRNA1-1,7.131423711340206,46.376723208255676,6.503150715124192
AC003092.1,6.244562886597938,40.58845404173951,6.499807076785202
SNORA14A,1.4025494845360822,9.115303571228484,6.499095876280993
NR0B2,4.7140494845360825,30.621053548199356,6.495700490342397
CYP2E1,1.4484567010309282,9.349675580355573,6.454922383044665
IGFN1,1.9321773195876286,12.427595401141778,6.431912472605834
SLC4A9,1.7676865979381446,11.36234563350064,6.427805498301478
ATP6V0A4,36.38294536082475,233.85132762084925,6.427498524422602
LINC00513,1.925323711340206,12.330396925829046,6.404324038187808
SNORA28,5.352709278350514,34.26591733619356,6.401602544488071
UGT3A2,2.540924742268041,16.24857106892423,6.3947470771687165
CNMD,3.56862474226804,22.77447206653039,6.381862401160193
AC107398.2,1.7781360824742267,11.34380947091101,6.37960704060761
SNORA46,3.477570103092784,22.17782445641162,6.377391051495332
SNORA22C,2.1849680412371133,13.926096741089989,6.373592875621711
HP,22.385707216494843,142.09061791478882,6.347381234848357
NRAD1,1.7601402061855667,11.155573123758028,6.33788892757213
RNU7-48P,1.7719917525773194,11.219489581459262,6.331569864894001
PSCA,1.1550670103092784,7.31010590268593,6.328728842085613
SNORA7B,10.975511340206182,69.42366994288115,6.325324423707167
AC010970.1,3.246164948453609,20.527951430981048,6.323754879048906
PPM1E,1.1174350515463918,7.064253741343945,6.321847280133098
SNORA80B,1.6572731958762885,10.470475490650639,6.317893463011294
HOXB13,2.186437113402062,13.737708136846974,6.283148073475259
RN7SL838P,1.7165329896907224,10.77521215997356,6.277311432223036
AP001429.1,1.3020649484536084,8.166877643708167,6.272250591959735
RNU6-358P,1.3402,8.40416217829991,6.270826875317049
RPS26P47,2.530050515463918,15.863765409056182,6.270137814282871
SNORA12,11.369754639175259,71.08389691221683,6.25201679087185
RNU6ATAC,4.4200690721649485,27.603078261639588,6.244942739801939
LINC00686,1.1193443298969072,6.98393128988742,6.23930555000055
RNU6-341P,3.127569072164948,19.48498163494751,6.23007236142661
DAPL1,2.0245886597938147,12.608501589931596,6.227685574024529
PIANP,1.7585804123711328,10.951551892726961,6.227495663937677
PSG5,1.0445567010309278,6.504399084096009,6.226946873900168
RNU6-1010P,4.028939175257732,25.081762707923346,6.225401183009634
SNORA79B,17.74537731958763,110.35225019852574,6.218647719410123
RNU6-795P,1.4401680412371134,8.952977530100746,6.216620056649835
IGKV6D-21,6.8589041237113415,42.55261992128324,6.203996900055528
TIMM9P2,1.8683061855670104,11.583062636640467,6.199766786687126
AC040174.2,1.5422463917525775,9.535914750115545,6.183133123935615
BMPR1B,8.11613608247423,50.00251680364489,6.160877084308506
RNU6-767P,1.4710567010309281,9.04358676422491,6.14768061481729
AC018552.3,1.1333288659793819,6.931026130243372,6.1156353978982345
HEPACAM2,15.799872164948452,96.53062553971293,6.109582693577943
ADTRP,4.962764948453607,30.059446460046193,6.056995802191415
IGLV1-41,8.4401,51.05913608104333,6.049588995514666
TRIM50,4.8211237113402055,29.158913279000032,6.0481570324388665
AC005261.5,1.195440206185567,7.228933087004435,6.047088804274578
RNVU1-7,2.1187804123711347,12.79975236387765,6.041094343303562
AL731568.1,1.0863742268041239,6.5455171438212565,6.025103488580303
RNU6-1043P,1.0221216494845362,6.152162369701587,6.019011898245351
AC023421.2,1.7505979381443302,10.534375792108934,6.017587226953774
PIP,19.141529896907215,115.12479850819426,6.014399012421442
STAP1,16.593250515463918,99.77289716201231,6.012860293348186
AKR1B10,5.200896907216493,31.232382676053202,6.005191649293563
SNORD94,32.1202494845361,192.59700835096393,5.996124296720901
IGHV1-58,17.93674226804123,107.26046409799494,5.97993005057034
MTATP6P2,1.1344948453608241,6.773171032776599,5.970208732523949
TRAJ21,1.1618340206185567,6.929859852492309,5.964586790807584
MLXP1,1.829750515463918,10.844714229167934,5.926881363068422
SLC12A3,12.098824742268041,71.70166816968654,5.926333317251224
LINC01187,29.393635051546394,174.10956117977005,5.923376298114928
ARL4AP4,1.2965103092783505,7.65470139826233,5.904080625878715
SNORA20,2.526714432989691,14.894589409965493,5.894844789540276
SNORA22,7.229580412371135,42.601569915053794,5.892675298576763
IGHV7-4-1,26.083158762886605,153.25401605262311,5.8755926552379965
OACYLP,3.3260206185567007,19.52387821853739,5.8700412467706276
AC091151.7,1.112739175257732,6.504928416073537,5.845869868441424
BCL2L1-AS1,1.8460793814432992,10.776470643266999,5.837490387245294
H2AC20,4.645913402061856,26.994538334450745,5.810383448488422
RN7SL473P,2.040222680412371,11.846252984088341,5.806352952460057
APCS,5.273942268041237,30.60332188305515,5.802741161673986
LINC-PINT,4.214279381443299,24.435832407040834,5.798341826751908
MIR222HG,4.473031958762886,25.893159670684696,5.788726731531337
SERTM2,11.367058762886597,65.75384429278759,5.784596144384653
AC116312.1,1.8110474226804123,10.419692017492375,5.753406502227795
SAA2,3.5401237113402058,20.348888537802527,5.748072722040249
AC129507.4,1.3286701030927834,7.621215994144855,5.735973118086071
MALAT1,320.91177422680414,1839.6328608590618,5.732519055405249
AGR2,6.257985567010311,35.78070945207997,5.717608177414483
GC,21.912490721649483,124.8586278934684,5.698057308022424
TMEM213,29.42763298969072,167.65833108666,5.697309435162358
LBP,72.23886597938149,411.07635489284485,5.690515061659118
AC118345.1,1.5087752577319584,8.585261441127257,5.690218869331745
GCGR,1.7625134020618556,10.022915595250018,5.686717379581244
RNU6-315P,1.4378773195876289,8.128559998529171,5.653166572555977
AC103563.1,2.936928865979383,16.567849983778565,5.641215957150414
IGF2,3.2998278350515458,18.520042953782433,5.612427035452635
RNU4ATAC,4.055313402061856,22.726872112429252,5.604220897175088
NMRK2,2.790123711340206,15.59951477510447,5.590976024361088
SNORA63C,2.944892783505155,16.380195162771052,5.562238209322699
RPS27AP10,1.2914639175257732,7.1750542637783346,5.555752790619599
SLC4A1,10.838553608247425,60.2119399255629,5.555348259729563
RNU6-1153P,1.349058762886598,7.488713189468209,5.551065228207343
OXGR1,1.474716494845361,8.179018409290736,5.54616323739458
RNA5SP493,1.0128618556701032,5.60566642467028,5.534482706885634
CLNK,8.552905154639173,47.33471816434963,5.534343864280413
LCN2,14.629209278350514,80.92203194446398,5.531538335719822
IGLV1-36,19.213364948453616,106.0688392874126,5.520575889334238
ORM1,1.3052628865979377,7.177322801312006,5.4987565148804
HPR,1.0164319587628863,5.581887092204019,5.491648549695164
AC124067.4,1.3089268041237114,7.185270849185093,5.489436709943016
AC080188.2,1.304785567010309,7.156271340870503,5.484634043943223
Z82185.1,1.2763670103092783,6.998801483747081,5.483376981085708
IGHG3,452.4041350515465,2480.305088429038,5.482498713559358
IGKV3OR2-268,7.600497938144333,41.637188650512044,5.478218531124001
RNU5D-1,1.0570865979381443,5.7786844230656005,5.46661402607598
LSAMP,1.0104185567010309,5.517850508601793,5.460955236825138
CFHR1,1.0489195876288657,5.714222815951571,5.44772247877347
GLDN,2.531423711340206,13.767347799834917,5.438578985477742
CFTR,6.577093814432989,35.74891164450504,5.435365931082885
KRTAP5-8,3.8805144329896906,21.0535418807867,5.4254512499174705
AQP6,2.047886597938144,11.102136098373037,5.421265078618565
ERP27,64.68377835051547,350.63080912511225,5.420691525239543
AL133445.2,1.0661886597938144,5.776755679190315,5.418136486564635
RNY1P16,2.6964979381443297,14.605364189856036,5.416419565262907
RNY1P4,1.05770412371134,5.717712780308908,5.4057771470590765
SNORD67,1.575513402061856,8.516454658172867,5.4055107668570015
ATP6V1G3,17.91697113402062,96.79152693182584,5.402225979369848
COL17A1,5.294658762886599,28.49400657583448,5.3816511794047726
BSND,2.1715546391752576,11.679034869407559,5.3781906560007995
ARHGAP40,1.482755670103093,7.961529560669246,5.369414341956754
CLCNKB,32.92118659793814,176.66947268440273,5.366436964804531
H4C5,3.1367721649484537,16.830047761065266,5.365403311445744
KLK15,1.9632948453608252,10.533793005394305,5.365364774570243
IGHV3-11,112.58228762886604,603.1982595730976,5.357843336436503
SNORA58,1.0784268041237115,5.769896089249128,5.350289947529194
PVALB,38.517105154639175,206.0448490220815,5.34943756013981
ZNF676,1.163931958762887,6.223944200718343,5.347343677489199
ADAM1B,1.4007072164948453,7.4760412590717555,5.3373332920922145
LINC01802,6.712184536082473,35.80668190891349,5.3345794824961486
RNU6-534P,1.1041670103092782,5.88003630015938,5.325314237121046
SNORA5A,7.176086597938142,38.176034187529524,5.319895972060649
OPA1-AS1,1.1492907216494848,6.10469424688361,5.311705847691898
CRP,4.744111340206185,25.19130888634542,5.3100163718439575
IGHV2-70D,11.996103092783505,63.54605121478414,5.297224500597326
TPSP2,2.7820752577319583,14.731766268156369,5.295243623339723
CLDN8,17.871952577319586,94.61443216178105,5.294017637549663
AICDA,2.1674731958762883,11.462294094447557,5.288321034952159
LINC01230,3.193220618556701,16.87211791038286,5.283730730139423
SNORA14B,3.7845824742268057,19.981296253632266,5.279656709744307
ATP6V0D2,39.81347731958762,210.06005475983008,5.27610419641702
AC004024.1,1.3876309278350516,7.315139176882317,5.271674931817224
RNU6-942P,1.0832041237113403,5.704078560007113,5.26593135600652
CD1A,1.3294814432989688,6.973467849020221,5.245253992952539
SLC18A3,5.539628865979381,28.96123542788115,5.228010057811145
SNORA47,5.605338144329894,29.26724709517963,5.221316955656823
AQP2,7.794781443298971,40.557016119176104,5.203098562056826
LRFN5,1.2821845360824744,6.611008435467381,5.156050669325916
AC007384.1,1.2276144329896908,6.325396116795599,5.152591845463191
IGKV2-29,11.824556701030925,60.92698909462919,5.152581245546166
SNORD71,1.2286907216494847,6.315397401969955,5.139940662603606
AC044840.1,1.1167278350515464,5.7336221488496815,5.134305753724699
DMRT2,9.838563917525772,50.39847186861007,5.122543522722208
PSG4,1.592719587628866,8.155539055600483,5.120511557054373
MIR581,2.1188443298969073,10.848940883810283,5.120216115328368
SNORD3A,20.513191752577324,104.75282593504805,5.1066078452606805
FGF9,4.273068041237112,21.794957203825206,5.100540640470417
AL928646.1,1.8552762886597935,9.45277076020321,5.0950744199030655
AC022079.1,2.5057824742268044,12.751471509692601,5.088818219796694
