gene,mean_tpm,std_tpm,cv
TMED11P,1.6767948979591836,13.716531783475267,8.180208444198852
LINC01419,5.594695918367346,45.756999128819935,8.178639160459111
RNU6-1045P,1.6296826530612243,13.30671368119895,8.165217722728647
ADH7,3.4067877551020382,27.7927354641433,8.158047246271984
TRAJ26,1.2639520408163267,10.309920619833296,8.156892260860314
SNORD3A,69.49433265306124,564.7311978717122,8.126291401214509
AC009951.4,1.1681010204081628,9.468393002053682,8.105799786687282
AC090571.1,4.571464285714286,37.01251329046092,8.096424028975601
AC103706.2,1.8767846938775503,15.17317384970839,8.084664106227176
LINC01785,1.1303704081632653,9.137596299025288,8.08371860501279
SCARNA1,4.570234693877551,36.79432146721563,8.050860389403331
RNU6-122P,1.7078010204081633,13.730842682450522,8.04007171700182
AL049830.4,1.6696530612244898,13.411048998579865,8.032236941933597
NTSR1,3.394683673469388,27.265957652833734,8.031958284044697
AL158819.1,1.5496897959183669,12.445634196847923,8.031048684470736
MIR4762,1.1575153061224492,9.292459994886578,8.027937035247776
AL139120.1,1.2068846938775506,9.675144170516463,8.016626790941881
TRAJ20,1.6602408163265303,13.30799772610856,8.015703261382287
VTN,8.055818367346939,64.4567166827802,8.001262409793883
AL356133.1,1.8897795918367353,15.118531212512108,8.000155826541624
GRP,20.493892857142868,163.6906875725648,7.9872910780595126
AC092535.1,1.675388775510204,13.330937219083703,7.95692164943868
TAC1,3.819320408163264,30.38722268427137,7.956185770464014
AF127577.6,1.0564846938775507,8.40382039268116,7.954512205791771
NPPB,1.0259530612244898,8.155217457038681,7.9489186837703
TRAJ28,1.5054010204081634,11.95922770268374,7.9442138942095335
MIR576,1.3527071428571427,10.74478496520545,7.9431716036559665
CBLN1,4.605891836734693,36.54357695381102,7.9340936021021005
AC016831.4,1.1390632653061223,9.03499746105759,7.931954032974139
RNU6-942P,3.8437142857142854,30.479084718693215,7.929591653566213
RNU6-946P,1.2465428571428572,9.874538664280534,7.921539646790407
AC104126.1,1.660838775510205,13.152507301233346,7.9191957071166845
RNU6-155P,1.075870408163265,8.518956547572275,7.918199518207689
AL390318.1,1.0955071428571428,8.667413323326123,7.911781661889518
FP236383.7,1.057184693877551,8.34586966415127,7.894429149877508
OLFM4,25.817821428571442,203.77507696876532,7.892806816893406
EMX2,3.1100561224489796,24.52423109918011,7.885462555533812
AP003467.2,1.1107693877551021,8.74027424031766,7.868666832799573
TRAJ22,1.4993775510204084,11.789197139759326,7.862727524322431
RPS12P16,1.2103255102040815,9.50997050017985,7.857365989564499
TRAJ11,1.841342857142857,14.432450425515013,7.838002775816182
RN7SL149P,2.1201408163265305,16.604670337053797,7.8318714536253955
RNU7-96P,1.1182979591836735,8.757450487547814,7.831052910031697
LINC00609,1.2951561224489798,10.133142800558401,7.823877465365244
ANXA13,3.259205102040816,25.46196091900428,7.812322367518623
REG4,11.472718367346937,89.4069717322907,7.793006754768446
MACC1-AS1,1.3594408163265312,10.579538705257844,7.782272371257602
HOXA9,1.2397591836734694,9.635420198807896,7.772009536769598
TRAJ40,1.511447959183673,11.674216303295472,7.723862559979022
SOST,5.14366530612245,39.723393949082975,7.722779688211952
MIR4729,1.4487561224489798,11.186218232152154,7.7212569174465004
XAGE3,1.9236979591836731,14.846626313620357,7.717753321275325
ASXL3,1.47593775510204,11.362550825740186,7.698529823809967
AP000763.2,15.871004081632648,122.16494396804023,7.697367056279727
UPK1B,8.982397959183672,69.12820168208161,7.695962926181022
NEUROG3,1.302229591836735,10.018285527718227,7.69317913716574
RNU7-70P,1.1312867346938775,8.692496819904454,7.683725578428722
CD177,54.667647959183675,419.73151826800427,7.677877756536865
RN7SL546P,5.86990918367347,45.059327790290006,7.67632451888996
SPANXB1,4.423944897959184,33.94614511183315,7.673274847408901
AL606517.2,1.0280316326530612,7.8836759084191845,7.668709461861236
TRAJ24,1.3805357142857144,10.576230189997009,7.660960944765651
RAB1AP1,1.9220897959183674,14.71776323037083,7.657167350674549
RN7SKP227,2.901080612244898,22.18732824300894,7.647953024593847
AC073140.1,2.23704693877551,17.100408329056194,7.644188431028821
RNU7-79P,1.5821010204081634,12.076714350612406,7.633339587567396
SNORA40B,1.971302040816327,15.047452971506054,7.633255919156265
PNMA5,3.582154081632654,27.250539399742937,7.607305207631616
RNU6-608P,1.0249122448979593,7.793801238206763,7.604359570299326
RPL6P7,1.0242479591836737,7.785136836573334,7.6008321683922055
AC037487.2,1.2917571428571428,9.811707782085183,7.595628819503476
SNORA53,30.942973469387745,234.86444587490485,7.590235182383459
TRAJ27,2.0045102040816314,15.197737757233043,7.581771210885855
RNU7-18P,2.9280755102040814,22.196288224701746,7.580504036644433
RN7SKP186,1.1367,8.608991696542287,7.5736708863748445
RNU5A-1,50.254087755102034,380.2728434484334,7.567003211789996
AC015845.1,1.0549928571428573,7.982865381091482,7.5667482742117915
PAGE2B,6.20806020408163,46.871371968747944,7.55008334776317
SNRPEP10,1.0032306122448982,7.560149990690239,7.535804727661893
AL158801.3,1.2200785714285713,9.183644303378664,7.5270925319388855
MYRFL,2.7060499999999994,20.35754752602283,7.522975379620789
AK3P5,1.2358061224489796,9.288855744904904,7.516434476386401
LILRP1,7.3706142857142884,55.38795587685552,7.514700095514204
CEL,7.812030612244894,58.63508725353772,7.505742125694017
SLC6A2,1.401771428571429,10.521196819175806,7.505643648264504
TRAJ8,1.992602040816327,14.94882376690609,7.502162228430657
FP236383.2,1.3264061224489796,9.938164118381208,7.492549943928264
AL121938.1,3.237138775510202,24.23346538992871,7.486075534747286
SCGN,3.151952040816328,23.57285440441174,7.478811257009664
MIR624,1.178811224489796,8.803908864710046,7.468463721594174
PAX8,6.758241836734696,50.42417462796521,7.461137947725187
MIR3140,1.8420816326530611,13.742642841849168,7.460387530196642
AC004130.1,1.3201510204081626,9.812384407106867,7.432774171604311
DEFA9P,4.346567346938776,32.21001526653579,7.410448911880047
TMEM14EP,2.435298979591838,18.017038433640455,7.398286035770505
TRAJ23,1.3970612244897962,10.332842213994454,7.39612697916513
NEFL,1.5844999999999987,11.717313514932357,7.394959618133396
AL589182.1,1.1013387755102042,8.123331720124567,7.375870078088703
TRAJ16,1.6147387755102038,11.85779155128554,7.343473589119003
PLAC4,3.066698979591837,22.481047887253123,7.330699242690342
TRAJ37,1.332741836734694,9.75491634978611,7.319434327721192
TRAJ13,2.0785020408163275,15.207466689517334,7.316551242617319
RN7SKP8,1.525612244897959,11.16206703181517,7.3164508669512855
CERNA2,1.5451316326530613,11.304389528601263,7.316133648232359
RNU6-198P,1.0032693877551022,7.333212512556211,7.309315525877728
AC008250.2,2.1562204081632657,15.756677774298883,7.307545051816341
PAGE5,3.045276530612245,22.23187004715454,7.300443760581861
BTBD9-AS1,1.6886173469387757,12.32244047677718,7.297355140355522
TRAJ33,1.599716326530612,11.671021893541482,7.2956821781353165
MEP1A,1.626019387755102,11.828352347056418,7.274422701310318
KRT16P6,2.0129306122448978,14.614550852188996,7.260335136882977
CEACAM7,21.843248979591838,158.1887775425515,7.241998554809652
AC117386.1,1.008397959183674,7.290373372574428,7.22965899145233
C11orf53,4.336262244897958,31.297869136750144,7.217706718170743
NOTUM,30.313665306122452,217.95532108062173,7.190002227695022
RPL35AP2,2.2759316326530614,16.353645207465814,7.185472960979198
VCX,1.2486387755102042,8.941420009201849,7.1609341184749855
AC058791.1,1.1855795918367344,8.467785328982044,7.142317046688957
HEPACAM2,11.523044897959178,82.18184535857947,7.1319556667816615
ATP6V0E1P1,1.0886306122448983,7.760298768937762,7.12849582002385
FP236383.5,3.269854081632653,23.304326272967895,7.1270233139369745
AC092881.1,1.02404387755102,7.293463516520652,7.122217784225048
TRAJ17,2.101837755102041,14.966634546502421,7.120737321504539
AC005476.1,1.3127836734693878,9.341341919910604,7.1156749651094975
CPN1,1.4434642857142856,10.256307237055465,7.105341876872431
RNA5SP33,1.3492520408163267,9.570863673673722,7.093458734280026
RNU7-84P,3.11889693877551,22.10967500884146,7.088940559068873
MAEL,6.598860204081631,46.763125137771475,7.086545811176119
SLC25A15P5,1.0823255102040812,7.6661546624309365,7.083039797320698
H1-1,1.0790857142857142,7.636463961214498,7.076790898181197
AL158801.1,1.7394938775510214,12.309159391565796,7.076287850403633
SYT4,3.162175510204079,22.336106406047602,7.063525200916532
RNU4-90P,1.2036734693877553,8.499580419365902,7.061367252440304
AL157871.3,4.954588775510203,34.903735834168515,7.044729121959122
CRISP3,6.923342857142856,48.738387457922286,7.039718884879229
MUC6,41.2439806122449,290.28026790825834,7.038124438989704
TCHH,1.4380357142857134,10.11538646194423,7.034169152724167
TEX13C,1.1161571428571428,7.837870886286853,7.022193009689876
RNU5B-1,65.45732551020406,459.0611580115671,7.013136489055066
HOXD13,1.4080581632653062,9.872437892184266,7.01138500506964
AC114402.1,1.0331806122448977,7.240791452506584,7.008253316691428
INSM1,5.194833673469386,36.360933691605744,6.999441363696632
LRRC55,2.398126530612245,16.773976452062296,6.994616938656643
SNORA46,2.779266326530611,19.43389385314874,6.992454687639916
AC023590.1,1.1663877551020403,8.150387676647188,6.987717112937421
TRAJ19,1.7375948979591833,12.126585254570447,6.978948469987568
KRT20,19.69540510204082,137.33791272727052,6.973094080356828
RNA5SP202,2.4260428571428574,16.87816255745501,6.957075184291001
TRAJ39,1.6578999999999997,11.526758670146338,6.952626014926317
AC003991.1,1.324057142857143,9.19967872529578,6.948097954023396
BNIP3P40,2.084314285714286,14.469785076959576,6.942228039280957
AL136320.1,1.4036632653061225,9.705237249992225,6.914220447220742
RNU4-51P,1.0254887755102045,7.084198070759245,6.908118586899883
TRAJ12,1.756435714285715,12.131096414248965,6.906655515816749
IGHJ1P,2.3097775510204084,15.941590649052719,6.901786123087947
AL139327.1,1.987380612244898,13.700111637446103,6.893552021709008
AC022973.4,1.6905346938775512,11.648057622360712,6.890161831369315
RNU5D-1,3.11521224489796,21.442707476331396,6.883225215697546
WNT16,5.4134469387755075,37.259440284600245,6.882757087303811
SETP5,1.0472714285714286,7.1969578698654715,6.872103710193604
RNY4P7,1.233221428571429,8.47367737697888,6.871172670746436
MARK2P8,1.0003418367346943,6.868896771979321,6.866549533108306
AC122718.2,1.3672673469387755,9.385850121686254,6.864678032939625
DEFA8P,9.719179591836735,66.60024101144738,6.852455022786675
AC108471.1,1.2324642857142856,8.44410056787956,6.851395748953251
WNT7A,6.309450000000003,43.20012800399432,6.846892835983216
ALB,13.776660204081637,94.23342134028903,6.840077344171581
RPS27AP10,1.5337255102040817,10.476453842207262,6.8307228200261445
TRAJ34,1.571924489795918,10.716629468636757,6.817521794592112
RNU6-795P,1.3006867346938782,8.852694000513598,6.806169206144102
CTAG2,3.2885469387755113,22.366295863620586,6.801270068521103
APOA2,1.6614887755102044,11.296473728392609,6.799006947804222
NKX2-3,1.0081867346938775,6.851611761026952,6.795974917392017
TRAJ9,1.53015306122449,10.387115169595157,6.788285062987732
ALOXE3P1,1.0401612244897962,7.0483468572224846,6.776206121968958
SNORD116,1.590674489795918,10.768573145632976,6.7698157069298155
RNU4ATAC16P,1.7790275510204083,12.040173798123803,6.767839987198536
CABP7,1.6767795918367348,11.318678548866425,6.750248275903697
SLC10A2,5.259619387755103,35.50114927527113,6.749756333684753
PI15,9.093667346938775,61.36856444902368,6.748494541059097
RNU6ATAC,4.992168367346939,33.66870386347094,6.744304555850545
RN7SKP9,12.137702040816329,81.58479893313837,6.721601721543935
AC131568.1,1.1571183673469385,7.764139362125369,6.70989207433214
AL162578.1,1.0964173469387761,7.274883252034146,6.635140598920472
UCN3,38.95311428571428,258.1555187947106,6.62733964994904
SSXP10,2.329742857142858,15.42681971087212,6.621683446125557
RN7SL7P,1.4373408163265307,9.512979136479819,6.618457521294442
RNU7-181P,1.7745234693877545,11.713571852992438,6.600967558368699
TRAJ31,2.1493163265306126,14.170150924169834,6.592864321206285
ODAPH,1.079433673469388,7.092117458353409,6.570220693188832
AC108865.1,1.1227214285714289,7.371506203895658,6.565748204588289
AC011298.1,1.2004846938775509,7.8780955727034625,6.562429002953224
MIR1205,2.0847989795918367,13.66195120219033,6.553126385770333
H4C6,3.1761999999999997,20.80029399387293,6.54879856239309
BTF3P12,1.1674234693877554,7.63884980538545,6.543340960407088
VTRNA1-1,1.486031632653061,9.723145626999244,6.543027357796007
SCG3,4.788067346938775,31.32505269742822,6.542316644200028
RNA5-8SP4,9.394611224489797,61.43073957447682,6.5389336617080716
GP2,9.374278571428569,61.258786215966225,6.534773396074878
RNVU1-29,2.4925255102040813,16.241620394766432,6.516130056954407
NOL4,1.910646938775511,12.438366548269682,6.510028773940381
TRIM58,1.3960316326530604,9.080174518857364,6.5042756241856265
ANKRD44-IT1,1.1031132653061217,7.171264167561827,6.500931856323703
RNY4P36,1.2147948979591838,7.889574146078389,6.49457300103303
TRAJ35,1.0117683673469384,6.568722315069667,6.4923183280518915
MIR1299,1.040373469387755,6.730533509414445,6.469343661152055
TRAJ36,1.327304081632653,8.559844615700197,6.449045651371119
RN7SL471P,1.0965551020408162,7.070254788189896,6.447696768754558
LYPD2,1.745912244897959,11.195760088480709,6.412556026912482
BPIFB2,40.51660918367345,259.63169875749793,6.408031273804594
AL133445.2,1.3939224489795918,8.909154979582098,6.391428006704364
RNU1-11P,7.229013265306123,46.07326961081058,6.373382911320407
SSX1,1.4596551020408164,9.266024071155964,6.348091448589927
RNA5-8SP2,39.89561632653061,253.13015692443645,6.344811290861165
BMX,2.8456948979591816,18.029399262449623,6.335675435683419
AL121652.1,1.0232520408163266,6.479036483210216,6.331809001857833
MIR3136,1.6604081632653058,10.504447695130217,6.326424988463382
RPL18P10,1.1004112244897963,6.954778638911844,6.320163302711142
TRAJ10,1.5731479591836734,9.919074041339401,6.305239112083606
AC244258.1,5.062441836734692,31.890236326256975,6.299378314798849
SNORA74A,11.15519387755102,70.1852598956032,6.2917113468413755
EYA1,2.145979591836735,13.482491581573791,6.28267465024408
RNA5-8SP5,46.608285714285714,291.72417601189375,6.259062558108173
CDK5R2,2.0109663265306112,12.574192440819065,6.252811036628593
RNU7-11P,1.0071551020408165,6.285983158315268,6.241325835095179
RNY3P13,1.2281540816326533,7.663948623721654,6.240217525095502
Z99496.1,3.9755959183673473,24.797124424511914,6.23733521557073
RNU4ATAC12P,1.958969387755102,12.213936063867745,6.234878472432084
ITIH2,10.810589795918366,67.34183537488445,6.229247122142213
GAGE2A,5.378116326530612,33.48757294347987,6.226636039515063
RNU6-998P,1.21175612244898,7.542538478578575,6.224469048553249
RNU6-1283P,1.0371561224489794,6.452742854060763,6.2215733141740115
AL353586.1,7.178616326530614,44.61011418511512,6.214305397580002
TRAJ38,1.4902867346938773,9.251180736662727,6.207651535302051
AC007878.1,2.5352591836734697,15.697517577188815,6.191681575705353
RPS26P47,4.2375755102040795,26.209901068603678,6.185117175019124
TUBA3C,5.690038775510201,35.16919470487501,6.180835683623534
CST4,5.616253061224491,34.70995539117802,6.18026912476952
BIRC6-AS2,1.1950612244897965,7.385404778060615,6.17993842216213
AC006270.1,2.8338275510204087,17.505141733645186,6.177207828804511
MFAP5,9.880519387755102,60.97853269321133,6.171591826314499
LINC01740,7.065039795918365,43.578481715467184,6.168186305283584
AC009032.1,1.9768112244897962,12.1440244481937,6.143239322878696
OVOL3,1.710120408163266,10.486906815830356,6.132262246430759
STRA8,1.0077244897959186,6.175018708199237,6.127685464357211
CHAD,11.181481632653059,68.51504465459166,6.1275461433043485
RNA5-8SP6,16.58590612244898,101.56006036082593,6.123274761778898
KLHL14,1.1432193877551018,6.994177348229471,6.1179660029766305
PTPRJ-AS1,1.0520744897959182,6.430099641246069,6.111829251266593
H4C13,4.665825510204081,28.513929705275345,6.1112293297115095
MUC5AC,48.40058775510203,295.6817352576599,6.109052575017363
ABBA01000935.2,1.1783367346938776,7.190300025921059,6.1020757600237605
AC073569.3,1.1182653061224488,6.814445082884583,6.093764194932834
AL391840.2,1.0435479591836734,6.355474946153226,6.090256696131977
H2BC3,4.435653061224491,26.99240558949259,6.085328409801546
MIR604,1.008076530612245,6.132659292383182,6.0835255123522956
SNORA70G,1.0505071428571429,6.387830571965261,6.080711221621778
DEFA5,1.5763693877551022,9.582318582599655,6.078726634146185
RN7SL4P,146.08078061224487,886.8399019223375,6.0708869312271485
TRAJ7,1.7291724489795912,10.495932760755721,6.0699167205384965
SNORA63C,4.28003469387755,25.979189591699434,6.0698549076861035
AC105254.1,1.2814887755102047,7.776828315942555,6.068588710694194
RNU6-130P,2.1566040816326537,13.071298716456164,6.061056281856129
ANKRD1,14.84978163265307,89.8906797416836,6.053333440541892
AC008250.1,1.1078469387755103,6.704259668949426,6.051611855659016
AC073316.2,3.3094183673469373,20.0187189139758,6.049014265314607
SNORA58,1.1641540816326528,7.028514739849534,6.037443711911815
CPLX2,11.900145918367349,71.84459601312192,6.037286980005259
H3C3,9.533920408163269,57.52071506991748,6.033269904442068
AL096712.1,1.6483612244897958,9.908696348965726,6.011240862592292
TRAJ5,1.7174010204081633,10.311854522414594,6.004337018481475
H1-5,20.44943979591837,122.6689927790993,5.998648080500648
LINC01882,2.3265540816326538,13.95305594531264,5.997305652796653
AC131971.1,1.2473642857142866,7.480094905184493,5.996720437527291
RERGL,4.871600000000001,29.131110402769597,5.979782905568928
SNORD38D,1.6431102040816323,9.810913514782097,5.97094065292207
ADGRF2,1.1983091836734694,7.147009237192348,5.964244732968563
RNU1-88P,9.116635714285714,54.36019968079711,5.962747814483253
SLC9A4,1.0697591836734694,6.376700645493277,5.9608748798923
MIR644A,1.3163020408163266,7.840349454380201,5.956345284945298
AC087284.1,1.622821428571429,9.654362606884321,5.949121965552959
LMLN2,1.374909183673469,8.16600157093499,5.93930251387015
RN7SL3,381.73681224489775,2264.283808259701,5.931531190151717
AC091891.1,1.6108663265306122,9.540648198201426,5.922681504398633
H2AC12,10.137242857142859,60.003396977633386,5.919104220271695
TRIM48,1.7316500000000001,10.242623952273187,5.914950453193882
SNORA74B,13.888587755102039,81.97194108999179,5.902107725811
H2AC4,4.358288775510205,25.69508196121152,5.895681375129511
TKTL1,9.396451020408163,55.275050528127615,5.882545485319475
KLK14,15.248357142857138,89.4286048902987,5.864802617912853
AC079926.1,1.026288775510204,6.00648346099382,5.852625113246306
RN7SL648P,2.992504081632653,17.489841119429006,5.8445504642008315
RNU4-1,200.99735612244902,1173.5016442510102,5.8383934340713655
PSMD10P1,2.57810612244898,14.988376077940417,5.813715714581503
ITCH-IT1,1.100018367346939,6.385055054140209,5.804498582637214
LINC02303,1.605107142857143,9.314182627853073,5.802841679013106
MIR5692A1,1.8173765306122447,10.539410595472546,5.799244360177794
SNORA63D,3.0891163265306125,17.878457832964553,5.787563802443094
MPHOSPH6P1,1.54890612244898,8.935627022862732,5.768991995934903
SNORA22C,7.520778571428571,43.383919853088734,5.768541041469323
AL161430.1,1.3501510204081635,7.7773084130037144,5.760324804741146
LEFTY1,1.9141510204081633,11.023368866459556,5.758881482668484
RNU5A-8P,2.3395040816326533,13.458825020022022,5.752853831581951
MIR3609,74.37935408163264,427.65901445511884,5.749700568598049
RNU7-41P,1.8917448979591833,10.874479728444719,5.748385916185698
Z93930.3,2.8088928571428573,16.119423414634216,5.738710671588425
AL590004.3,1.8626173469387768,10.689013647493109,5.738706162626784
SCARNA18,1.9810346938775512,11.345426823693042,5.727020762814722
BMPR1B,7.279601020408165,41.56859964863322,5.710285430766984
NDUFA5P6,1.6545948979591836,9.431145317077313,5.6999724396043465
NOS3,21.0545418367347,119.98360152765888,5.698703987864447
IGKV2-24,310.0895367346939,1765.7327418948892,5.694267405757754
H3C12,2.5856612244897947,14.696534704618227,5.683859341441051
FOXH1,1.011663265306122,5.746443369102905,5.680193762263447
RN7SL342P,1.2508204081632652,7.102545459286318,5.6783095422274625
CLEC2A,1.89184387755102,10.684566451914392,5.647699886179559
MYBPC1,2.177278571428572,12.26293444161849,5.632230345964616
H2AC16,5.29881224489796,29.816706116193252,5.627054656428468
H3C11,5.172246938775511,29.10229322479058,5.626624863290135
AC103706.3,1.263604081632653,7.090305648129753,5.611176594941549
MIR5692C2,2.5093183673469386,14.063878983962265,5.604661077275649
STMN2,2.602317346938776,14.577366021364424,5.6016865270150245
AC207130.1,1.3580612244897956,7.579958856179071,5.581455916338937
RN7SL141P,1.1250306122448979,6.278990649292176,5.581173152935823
ANPEP,69.22924387755101,386.35935460959865,5.580869195870035
RN7SL507P,6.969056122448979,38.88623135043031,5.579841899273641
SNORA38,4.280809183673469,23.860347665561395,5.573793795005419
RN7SL300P,1.6624693877551018,9.264779043118953,5.572902040397598
SOX14,2.894106122448978,16.075922309253613,5.554710722096897
TFF1,258.77448979591827,1437.3969202316084,5.554631452911789
UPK1A,2.0023112244897963,11.105656922960085,5.54641895182398
AC009994.1,1.2649408163265303,7.015734180725886,5.546294411702225
ADGRB1,5.086243877551021,28.183472031876416,5.5411169244693195
MIR215,1.082505102040816,5.994230709355789,5.53736947572352
BANCR,5.903901020408164,32.6357162060582,5.527822382733974
SPRR2F,6.660406122448977,36.81427019182737,5.527331143928962
RN7SL464P,1.2313969387755102,6.7920706955152585,5.515744340138795
AC037198.1,5.4609632653061215,30.115087227642782,5.514610841454661
ANXA10,15.636954081632654,86.20703875949734,5.5130326730803105
AC018797.3,2.7788132653061233,15.315020622242695,5.511352926608238
GNRH2,1.0447459183673466,5.748569534826532,5.502361324186823
ANKRD36C,6.009003061224485,33.055757517110244,5.501038555033504
