gene,log2FC,mean_tumor,mean_normal,t_statistic,p_value,n_tumor,n_normal,fdr,abs_log2FC,regulation
AC115223.1,0.22864676377661652,3.6869751066258707,3.458328342849254,2.657129662799357,0.008758327914373528,98,50,0.013681853503609636,0.22864676377661652,NS
RNF166,-0.22863217367188726,3.661841493433091,3.8904736671049784,-2.7271968571225065,0.007247971560243032,98,50,0.011477845644401238,0.22863217367188726,NS
MOB1B,-0.2286312987540584,3.978982865851244,4.207614164605302,-2.7165240881576964,0.007455186592299983,98,50,0.011784235816862575,0.2286312987540584,NS
FNTB,0.2285951444677461,2.7493405734125083,2.520745428944762,4.149514780384704,5.6378562237231464e-05,98,50,0.00011932514835234679,0.2285951444677461,NS
AL031775.1,-0.22850893400942662,1.8514394402196104,2.079948374229037,-2.8118080430042283,0.005638391302811688,98,50,0.009082003461872365,0.22850893400942662,NS
SDCCAG8,-0.22843445947491414,4.166041597133729,4.394476056608643,-3.300104087406913,0.0012148656570609975,98,50,0.002163880059024418,0.22843445947491414,NS
CFAP36,-0.22842781095858022,5.379547290399591,5.607975101358171,-3.107191473370574,0.0023078332456569653,98,50,0.0039429814631808035,0.22842781095858022,NS
P2RY10,0.22842107569451908,2.5839154473424846,2.3554943716479655,1.7028285146818103,0.09100614428150357,98,50,0.11936918140367407,0.22842107569451908,NS
AL365330.1,0.2283421487198951,2.1698158965819614,1.9414737478620663,1.8400010244279872,0.0683186347948858,98,50,0.0917956050465198,0.2283421487198951,NS
AC026202.2,0.22826342428163293,1.1900101687073628,0.9617467444257298,2.9211745860127762,0.004043233249063378,98,50,0.0066521841230837596,0.22826342428163293,NS
COMMD6,-0.22821459384050247,5.8011706990136,6.029385292854102,-2.8983845075835473,0.004414292469021401,98,50,0.007226517624775327,0.22821459384050247,NS
UBE2D3,-0.2281967048197293,6.357744512557429,6.585941217377158,-3.8312995062768302,0.00018978845313897419,98,50,0.0003773202519580774,0.2281967048197293,NS
TFCP2,0.22809955195463605,5.10913551317506,4.881035961220424,3.240621054220776,0.0014833786053297525,98,50,0.00260383095045872,0.22809955195463605,NS
DERL2,0.22807999459911432,4.41136632927294,4.183286334673825,4.773206661733396,4.6109830988739956e-06,98,50,1.1202400756161055e-05,0.22807999459911432,NS
TVP23B,0.2279148252077281,3.8973518351975427,3.6694370099898146,3.310598763183588,0.0011749938290334064,98,50,0.0020968368530055272,0.2279148252077281,NS
EIF1AX,-0.22789600004713417,5.718996943440706,5.94689294348784,-2.704799043890027,0.007720729151715003,98,50,0.012177630998747862,0.22789600004713417,NS
SPHK1,0.22787589687157261,3.171916156401052,2.9440402595294795,1.401535479146788,0.1632846946358738,98,50,0.20353847770822533,0.22787589687157261,NS
TIMM21,0.22787394821952178,3.374878674520615,3.1470047263010934,3.7394827080037296,0.0002675770438202471,98,50,0.0005216694737720825,0.22787394821952178,NS
EEF1A1P1,-0.22784341843763545,1.09832810504676,1.3261715234843954,-1.8447411474575053,0.0678199506301134,98,50,0.09120629990676418,0.22784341843763545,NS
AC110079.1,0.22782643438637296,2.695243114014751,2.467416679628378,1.7620155303349658,0.08055055813797332,98,50,0.10671921246724507,0.22782643438637296,NS
MKLN1,0.22776137293945053,3.580215192238127,3.3524538192986766,2.3790490343669655,0.018688285663832144,98,50,0.027710797846641228,0.22776137293945053,NS
UBE2L6,-0.22775723920292013,7.196699884775269,7.424457123978189,-2.256733468757987,0.025713689237015745,98,50,0.03727634743911246,0.22775723920292013,NS
LINC00662,0.22767040670411443,1.3252496936922948,1.0975792869881804,3.159052502344782,0.002011880950144461,98,50,0.003467063599122213,0.22767040670411443,NS
ARID1A,0.2276322277167253,4.823376799474674,4.595744571757948,2.0436267081077317,0.043017413144299646,98,50,0.05997269370668683,0.2276322277167253,NS
TSR3,0.2275334550412067,6.2000634363421145,5.972529981300908,3.1132196323653867,0.0022403841648202575,98,50,0.0038330540731792997,0.2275334550412067,NS
RPS11P5,0.22734786313658795,3.2146924260031895,2.9873445628666015,1.7937520531642783,0.07509037976495994,98,50,0.10008330694877117,0.22734786313658795,NS
POLRMT,0.2273456172936843,4.50843064954784,4.281085032254156,2.6982937031040843,0.007829199601427807,98,50,0.012333927510074309,0.2273456172936843,NS
AL008582.1,0.22724644809194006,1.1742705650889653,0.9470241169970253,1.9997056312266486,0.048056375995311894,98,50,0.06646230703199683,0.22724644809194006,NS
TRPC4AP,0.22719803878918388,7.006982190270447,6.779784151481263,4.443963284240029,1.8264286718018366e-05,98,50,4.1206904167696096e-05,0.22719803878918388,NS
AGAP4,0.22708219950561848,1.372024415638609,1.1449422161329905,2.4222417162788394,0.016836823644771445,98,50,0.025167855936914965,0.22708219950561848,NS
MFSD6,-0.2269559727311794,5.386873771431936,5.613829744163115,-2.196558136960549,0.02964316898958621,98,50,0.04253215941855399,0.2269559727311794,NS
AL359183.1,-0.22695161096808747,0.9300267579270912,1.1569783688951787,-3.422583888650983,0.0009131444392381799,98,50,0.0016550008989683342,0.22695161096808747,NS
ZNF644,0.22690293014615648,4.433244533560222,4.2063416034140655,2.7285810925676,0.0071433335033657865,98,50,0.011324867016585534,0.22690293014615648,NS
MSANTD3,0.22685415590761515,4.154548665525131,3.927694509617516,3.2285834779059988,0.0015390403940118305,98,50,0.002693627869586926,0.22685415590761515,NS
