gene,log2FC,mean_tumor,mean_normal,t_statistic,p_value,n_tumor,n_normal,fdr,abs_log2FC,regulation
SGSM2,-0.3243960955039027,4.139234758185572,4.463630853689475,-2.406972874576698,0.01779131936080263,100,50,0.028673744895872644,0.3243960955039027,NS
GRSF1,0.32419592359863714,5.858122401256927,5.53392647765829,5.289051159808046,4.3476425911916314e-07,100,50,1.4708318932466907e-06,0.32419592359863714,NS
FER1L4,0.32417731134279315,1.199401623655345,0.8752243123125519,2.8936397748226304,0.004428422301507928,100,50,0.007991983949966005,0.32417731134279315,NS
MAP4K1,0.32417203570726594,2.3050296777238812,1.9808576420166153,2.4762432903870706,0.014721829739420959,100,50,0.024129022101869485,0.32417203570726594,NS
AARS1,0.3241711504432807,5.8232238675041925,5.499052717060912,4.036447399346784,8.77475273959778e-05,100,50,0.00020954457227115794,0.3241711504432807,NS
HSPE1P3,0.32415644763413853,1.0505492625604047,0.7263928149262662,3.9090240601476793,0.00014688842466173698,100,50,0.00033869572691628744,0.32415644763413853,NS
MX2,0.3241121916076928,3.1146633754729964,2.7905511838653037,2.2393086415599766,0.026748298743012107,100,50,0.04168840526417092,0.3241121916076928,NS
BAHCC1,-0.3241076676339385,2.53517581470677,2.8592834823407083,-2.696375895114938,0.007825318244061505,100,50,0.013524959227455214,0.3241076676339385,NS
ZNF330,-0.3240669762704531,5.3087579518102235,5.632824928080677,-5.507141149855432,1.5830351677077119e-07,100,50,5.70541301584136e-07,0.3240669762704531,NS
WDR59,-0.3240524882832392,3.605951707037597,3.9300041953208362,-3.8576822739741954,0.00020680212521388943,100,50,0.0004664154653559273,0.3240524882832392,NS
AC004241.3,0.32399015034238765,1.6700925356542973,1.3461023853119096,3.4431511092340896,0.0008068960181496174,100,50,0.0016622279297824221,0.32399015034238765,NS
SHANK2,0.323964425813561,3.421616504659736,3.097652078846175,1.7352039027247996,0.08592347764980118,100,50,0.11913005879492101,0.323964425813561,NS
QTRT1,0.32383333551348503,4.790157601584054,4.466324266070569,2.493373971450676,0.014005989273632034,100,50,0.023053179338416437,0.32383333551348503,NS
GNL3,0.32370780432777924,6.745429170538454,6.421721366210675,3.156753933779682,0.002211170783237609,100,50,0.00421573246282765,0.32370780432777924,NS
SNORA33,0.32364393723200235,3.9874828313213846,3.6638388940893822,2.2531591730617078,0.02605092503895235,100,50,0.040656682643512035,0.32364393723200235,NS
CTSH,0.32358423743101383,4.917499568053547,4.593915330622533,2.693497791600038,0.008171055152183615,100,50,0.01407021110729184,0.32358423743101383,NS
ZFAND3,0.32354804117052716,6.537720136960611,6.214172095790084,5.5574088837624345,1.2521741183980245e-07,100,50,4.5745938278687037e-07,0.32354804117052716,NS
CCRL2,-0.32353489979988836,2.1903167331068865,2.513851632906775,-2.471421490431251,0.015071865189631169,100,50,0.024657197684142748,0.32353489979988836,NS
ALDH5A1,-0.32351354597459325,3.701896966615237,4.02541051258983,-2.9215079839187097,0.004046112501120235,100,50,0.007355095774471684,0.32351354597459325,NS
PRRC2C,0.3234944282395995,6.161752369916961,5.8382579416773615,2.9425087896668263,0.003916520981385848,100,50,0.007136795931646273,0.3234944282395995,NS
RPS13P2,-0.32349129733591564,2.3065113838478015,2.630002681183717,-2.60257000670886,0.010350483387359362,100,50,0.017497215582972358,0.32349129733591564,NS
GPN1,0.3234342116687241,5.1286180624133815,4.805183850744657,4.829977631586224,3.4065986570952593e-06,100,50,1.0095712851282308e-05,0.3234342116687241,NS
RPL13AP7,-0.32342685692939965,1.6922057886027353,2.015632645532135,-3.345328847392915,0.0011396900173628495,100,50,0.0022931197289071986,0.32342685692939965,NS
EPO,0.3234164345400325,0.5306338600808186,0.2072174255407861,3.642762236506503,0.00040572414073425085,100,50,0.0008764880292197938,0.3234164345400325,NS
RCCD1,0.3232751711305961,3.1237458077176967,2.8004706365871006,3.4639922522144024,0.000734552320040151,100,50,0.0015234841373790791,0.3232751711305961,NS
AC016582.3,-0.32324869874517836,1.5191460631614142,1.8423947619065926,-2.795691247725914,0.005866321259589128,100,50,0.010353548014822569,0.32324869874517836,NS
ZNF316,0.32324394752554175,4.104185805395991,3.7809418578704492,3.142557270404441,0.0022320240232547965,100,50,0.004252998936582398,0.32324394752554175,NS
SCP2,-0.32315785338364744,5.924643201114874,6.247801054498521,-3.0314692480023613,0.0030291285379284347,100,50,0.005630632361744744,0.32315785338364744,NS
HAMP,0.3231518896609875,1.3626920341345683,1.0395401444735808,2.25262399466685,0.02644819374139086,100,50,0.04124372138541282,0.3231518896609875,NS
NRSN2-AS1,0.3230123367063391,2.045197184702981,1.7221848479966417,4.772828137208973,4.320424933259313e-06,100,50,1.2595541605218663e-05,0.3230123367063391,NS
RPSAP12,-0.32293139139186655,1.4568807700867443,1.7798121614786109,-2.784153444843396,0.0065257659873608044,100,50,0.011429601976427879,0.32293139139186655,NS
CTNNBL1,0.32285199439413326,5.505872849055225,5.183020854661092,3.872315957772484,0.00016140188357920287,100,50,0.00036996062691056395,0.32285199439413326,NS
SNHG1,0.3228409134785446,4.894331950799991,4.571491037321446,2.082246049022721,0.04007892781206408,100,50,0.060086082409687165,0.3228409134785446,NS
YWHAZP6,0.3228191996995966,1.041758570092413,0.7189393703928164,4.729254394236046,5.529319499466358e-06,100,50,1.588042680777755e-05,0.3228191996995966,NS
ZNF561,-0.32275015507803495,4.642315788546033,4.965065943624068,-2.7682679729529966,0.007018957137433797,100,50,0.01222541932233251,0.32275015507803495,NS
AL122020.1,-0.3225456723598641,1.9885247147561662,2.3110703871160303,-2.3647773215651884,0.01984241541609669,100,50,0.03170727052619641,0.3225456723598641,NS
MID1IP1,0.3225387584230788,4.603859822424954,4.281321064001875,2.8431973154792063,0.005136063631952747,100,50,0.009151557125754294,0.3225387584230788,NS
CNTLN,-0.32251920491000385,1.986464584800617,2.308983789710621,-3.5893678457461107,0.00045432124227776495,100,50,0.0009747863858870361,0.32251920491000385,NS
DEPTOR,-0.32244210862239164,5.538949327242431,5.861391435864823,-2.1941590833744673,0.030149178997102934,100,50,0.0464182778740384,0.32244210862239164,NS
AP004371.1,0.3224290190308781,0.6075575454255079,0.28512852639462977,3.0169375240587897,0.003022500073240219,100,50,0.005618846051995598,0.3224290190308781,NS
RBBP4,0.32241932825578523,5.745886460741864,5.423467132486079,2.9767047077340787,0.0034862401896579606,100,50,0.006402916872032637,0.32241932825578523,NS
ZNF229,-0.3224065667179268,2.3397055062995333,2.66211207301746,-2.226067549566036,0.02754254655457186,100,50,0.042789665571734005,0.3224065667179268,NS
ATXN3,-0.32238169827440766,3.2578393285378424,3.58022102681225,-3.9062746941429634,0.00018471417133354923,100,50,0.0004191161542679777,0.32238169827440766,NS
AC245060.5,-0.3223560039679003,1.3046202504482858,1.626976254416186,-2.9124098115846877,0.004579293448018089,100,50,0.008237665882952484,0.3223560039679003,NS
TMEM267,0.32234661292064626,4.331805792152361,4.0094591792317145,2.8697606451986974,0.005114191225686466,100,50,0.009117576195013204,0.32234661292064626,NS
ZNF843,-0.32234544211615934,1.3284008534327436,1.650746295548903,-4.5079671238946615,1.358000563271894e-05,100,50,3.686594883777322e-05,0.32234544211615934,NS
MON2,-0.32215818289534104,3.796351832289416,4.118510015184757,-3.0112680661614535,0.0032028912305460404,100,50,0.00593048142033686,0.32215818289534104,NS
EMC3-AS1,0.32213406821238877,1.4760672815176579,1.153933213305269,3.4743839994980252,0.0006928590354832606,100,50,0.0014426805700449596,0.32213406821238877,NS
C2orf74,-0.32210218296295545,0.8710971674548905,1.193199350417846,-5.359449264139644,3.2810238821490064e-07,100,50,1.1295584158449162e-06,0.32210218296295545,NS
TMEM69,0.32204558251979254,6.22598353692627,5.903937954406477,4.598743784959266,1.0251078127411022e-05,100,50,2.8369161365356436e-05,0.32204558251979254,NS
PSD,0.3219846069620189,1.3267315774237607,1.0047469704617418,2.7048458035435017,0.008026795406461916,100,50,0.013847445348704112,0.3219846069620189,NS
MRPS28,0.3218985745150551,2.94777472122124,2.625876146706185,3.971276401603247,0.00011375382136759028,100,50,0.0002670438650931637,0.3218985745150551,NS
NUP43,0.3218947573955555,5.278363492045194,4.956468734649638,3.667002295603777,0.00038900328650340267,100,50,0.0008426031254078696,0.3218947573955555,NS
IER2,-0.3218275133721571,5.925981330425957,6.247808843798114,-1.8043530039783748,0.07464991886205684,100,50,0.10511431387460303,0.3218275133721571,NS
FAM110C,0.321792592701299,3.768157056472244,3.446364463770945,1.5007343959000312,0.1365482519316066,100,50,0.18069786632342655,0.321792592701299,NS
DDX43,-0.3216761376536992,0.5917986272530259,0.9134747649067251,-2.722436885008437,0.007388369490088805,100,50,0.012824239202930141,0.3216761376536992,NS
AC124016.2,-0.3215541999635956,1.4600757312645043,1.7816299312280999,-3.2438153047059446,0.0014700458747652495,100,50,0.002894875534140886,0.3215541999635956,NS
NINJ2,0.3215182042456508,3.2424901580533634,2.9209719538077126,2.510799641954755,0.013186934943048484,100,50,0.021851771778081105,0.3215182042456508,NS
INE1,-0.32151518898143294,2.3041293433026073,2.6256445322840403,-2.547578704298948,0.012280695372729232,100,50,0.020464681561980176,0.32151518898143294,NS
TFEB,-0.3215041805501846,3.0314053623715718,3.3529095429217564,-3.287028122279332,0.0012890647224937468,100,50,0.0025680160664348357,0.3215041805501846,NS
TNFRSF10C,-0.3215000466582518,1.3350042110561704,1.6565042577144222,-2.4949684503464886,0.01374532885809567,100,50,0.022673174236529325,0.3215000466582518,NS
RPL10P6,-0.3214828080881862,2.752092070908246,3.0735748789964323,-0.8123404735956266,0.41863473937816,100,50,0.4827377203163653,0.3214828080881862,NS
ZKSCAN8,-0.3214446913687805,4.342715553656139,4.664160245024919,-2.8388545916519763,0.005308303644506431,100,50,0.009436071485323357,0.3214446913687805,NS
LATS1,-0.32142794644292927,4.331927690182894,4.6533556366258235,-2.7798405149424945,0.006349359592932046,100,50,0.011140618633406782,0.32142794644292927,NS
TUBBP1,0.32142752522488927,1.6365814586234375,1.3151539333985482,4.479076860467391,1.522350000865507e-05,100,50,4.095182320829419e-05,0.32142752522488927,NS
CDH6,-0.3214026912262935,1.3656973383217517,1.6871000295480452,-3.7567717148271194,0.00026877794032848114,100,50,0.0005971585892358916,0.3214026912262935,NS
ATP6V0A4,-0.32136584147562597,1.8146460357731422,2.136011877248768,-1.326219042417401,0.1874666447740321,100,50,0.23924326334896573,0.32136584147562597,NS
RBM45,0.32130340846969263,3.367222996565267,3.0459195880955745,4.679176416652318,1.0659775970965356e-05,100,50,2.9412667144982408e-05,0.32130340846969263,NS
NDUFA13,0.3212588078133767,1.2150744690681277,0.893815661254751,4.30375092731701,3.386827370946137e-05,100,50,8.672249943937217e-05,0.3212588078133767,NS
MKRN1,0.3212393325234393,6.552366549935187,6.231127217411748,4.5182553475538585,1.4168285609425835e-05,100,50,3.833756505367574e-05,0.3212393325234393,NS
AC097448.1,-0.32122184081726246,4.3555674742642765,4.676789315081539,-4.807317327131845,4.249594843856716e-06,100,50,1.240942702497235e-05,0.32122184081726246,NS
GRIN1,0.3212140579194682,1.029970761229987,0.7087567033105189,3.101970676426914,0.002305959345854804,100,50,0.004376795115329194,0.3212140579194682,NS
MACROD2,-0.32116165367480276,1.3825302023142458,1.7036918559890486,-3.1966825605993536,0.0017107929456551159,100,50,0.0033313376395898934,0.32116165367480276,NS
AC245100.4,-0.32114926405154587,1.4911260495216505,1.8122753135731964,-2.5944131653615603,0.010537985197785066,100,50,0.017779094259300934,0.32114926405154587,NS
RTCA-AS1,-0.3210414124565584,1.035246810298666,1.3562882227552244,-4.486912004196959,1.9190145448897424e-05,100,50,5.087928990911337e-05,0.3210414124565584,NS
BRD3,0.32102465764514676,4.760670257236953,4.439645599591806,3.329466805976891,0.001115134772728792,100,50,0.002248578759507964,0.32102465764514676,NS
ATPAF2,0.32091048260192245,2.9822100225362185,2.661299539934296,4.496070027771612,1.4011125592654525e-05,100,50,3.7946636539218435e-05,0.32091048260192245,NS
EPOP,0.32083794556717926,2.867575493761808,2.5467375481946286,1.9535214785559643,0.052938545114618936,100,50,0.07714410227262418,0.32083794556717926,NS
EIF2AK3,0.3207467684937084,4.581069260297778,4.26032249180407,3.089821749204447,0.002477851986844009,100,50,0.00467940190977785,0.3207467684937084,NS
ST8SIA6,-0.3207278555927169,3.1682368106616368,3.4889646662543536,-1.353747378051461,0.1780139168853595,100,50,0.22865923924617912,0.3207278555927169,NS
ACER3,-0.3206813667745081,3.8469756588563477,4.167657025630856,-2.4999472761739576,0.01383334770098349,100,50,0.02280483752581834,0.3206813667745081,NS
LINC00622,-0.32049109522858354,1.1840754747127504,1.504566569941334,-3.712524175558216,0.000305304566004074,100,50,0.0006734081396545299,0.32049109522858354,NS
AL122023.1,-0.3204090469641696,1.5731952816075572,1.8936043285717268,-3.997081108982039,0.00010366885489894663,100,50,0.00024501836475571663,0.3204090469641696,NS
YME1L1,0.3203136684320764,6.6334750959481275,6.313161427516051,4.010016174106665,9.599001115866212e-05,100,50,0.0002280010884193158,0.3203136684320764,NS
TGDS,-0.3202903125615122,3.90978248051629,4.230072793077802,-3.981035748925375,0.00011591149818701797,100,50,0.00027171714587009605,0.3202903125615122,NS
AC069307.1,0.32024432385870605,1.7403414274993612,1.4200971036406551,3.2033061964139367,0.0017768394240579753,100,50,0.0034465425085507184,0.32024432385870605,NS
ZSCAN22,0.3201862405227005,2.6739890395571217,2.3538027990344212,3.977496709676639,0.00011441263732203522,100,50,0.0002684936388640045,0.3201862405227005,NS
LINC01801,-0.32006551024256047,0.9935308958864957,1.3135964061290561,-3.583277415585249,0.00046500436133904417,100,50,0.000995957021374083,0.32006551024256047,NS
TMBIM6,0.32004651711033816,9.423722975755611,9.103676458645273,3.7032400158962115,0.0003068360574039785,100,50,0.000676480489209381,0.32004651711033816,NS
PLAA,0.31995212993346644,5.135022390128447,4.815070260194981,4.348062417815578,2.544241479463104e-05,100,50,6.622421136960282e-05,0.31995212993346644,NS
RPF1,0.3198296857516274,5.835978494653964,5.5161488089023365,4.613614447103292,9.191937026741496e-06,100,50,2.5608639509370982e-05,0.3198296857516274,NS
TUT1,0.319673771869621,3.5203252701692542,3.2006514982996332,3.1304574338628135,0.0022916905631315755,100,50,0.004353097434462089,0.319673771869621,NS
TOP3A,0.3196645663826918,4.047239141542265,3.7275745751595735,3.949138877726014,0.00013186243493543931,100,50,0.0003065330674981337,0.3196645663826918,NS
CUEDC2,0.3196617595049007,6.800881238855215,6.481219479350314,3.4302614747070854,0.0007982376402073747,100,50,0.0016454329568594327,0.3196617595049007,NS
ISLR,-0.3196190070810383,7.3891119583944995,7.708730965475538,-1.9438057220708944,0.05381666624729991,100,50,0.07827769398964807,0.3196190070810383,NS
CHERP,0.3196180491104559,4.25368662568161,3.934068576571154,3.2248873423491853,0.0016484626568789656,100,50,0.0032195969494774514,0.3196180491104559,NS
AC112907.2,-0.31955006266273434,1.5614252876851402,1.8809753503478746,-2.1910133015790723,0.03007479782021174,100,50,0.04631106198527519,0.31955006266273434,NS
ZFP90,-0.31954481605256113,4.12109128880811,4.440636104860671,-3.6182322132401525,0.0004577058557894028,100,50,0.000981401366641009,0.31954481605256113,NS
TRAPPC1,0.3194331753616435,7.042936978109106,6.723503802747462,4.09857656174013,7.316492418116662e-05,100,50,0.0001770592978666056,0.3194331753616435,NS
PXDN,0.3193800423567348,5.859406943491282,5.5400269011345475,2.155473068083467,0.032996484276508795,100,50,0.050373102061401547,0.3193800423567348,NS
VPS52,0.3193709636223536,5.232399424120724,4.913028460498371,3.847947952268416,0.00017663234589952088,100,50,0.0004020867123315393,0.3193709636223536,NS
ZCCHC17,0.3193622406743133,5.78197015117192,5.462607910497606,5.004788828358821,1.7010470417791843e-06,100,50,5.293441527461694e-06,0.3193622406743133,NS
AL390198.1,0.31935677328626566,1.1742357269227226,0.8548789536364569,3.5672068108599566,0.0004921190187682822,100,50,0.0010503451830241827,0.31935677328626566,NS
NECAP1,0.31932962320000824,3.9716914407531245,3.6523618175531163,3.948417755387321,0.00012955961427521412,100,50,0.00030146694327360654,0.31932962320000824,NS
AL035413.2,0.31931864366323603,2.5985193244669604,2.2792006808037244,2.1118118575998133,0.03678038075228959,100,50,0.05552315402130323,0.31931864366323603,NS
TRIM55,-0.31931545316030485,0.46748740992291693,0.7868028630832218,-1.9563964760835277,0.05250936281165049,100,50,0.0765815466146164,0.31931545316030485,NS
ARHGEF35,0.31923235007237194,2.970879688245165,2.651647338172793,1.659129529282078,0.10076424465095224,100,50,0.13780805472048915,0.31923235007237194,NS
AC244517.1,-0.3191648566677372,1.0191133924441462,1.3382782491118834,-3.243248094554787,0.001469890062154964,100,50,0.00289486063980837,0.3191648566677372,NS
ARHGEF1,0.3191536639824024,4.934099680446182,4.614946016463779,2.7252987796020336,0.007613739954448613,100,50,0.013183781155495084,0.3191536639824024,NS
DCAF6,0.31903797209342866,6.068865888275566,5.749827916182137,3.7702033222032485,0.00024587969354706684,100,50,0.0005496614511612564,0.31903797209342866,NS
BATF2,0.3189851649731472,2.727620656900878,2.408635491927731,2.0570727974798175,0.04149602524949114,100,50,0.06199165213425242,0.3189851649731472,NS
PRELID1P1,0.3189462568200734,1.6348303131667274,1.315884056346654,3.9850593349446926,0.00011214626873841934,100,50,0.0002634283880253957,0.3189462568200734,NS
SLC29A1,-0.31893801146455925,6.681421080035734,7.000359091500293,-3.550485575851339,0.0005160210818469034,100,50,0.001097043403943874,0.31893801146455925,NS
HARS2,0.3188950289634924,5.109801598795115,4.790906569831622,4.733219805490688,5.331714066594859e-06,100,50,1.534215973534193e-05,0.3188950289634924,NS
AL109936.9,-0.3188047647494001,1.235932143464543,1.554736908213943,-3.3749685189572154,0.0010193938134846472,100,50,0.0020668365689870943,0.3188047647494001,NS
AC022098.1,-0.31876270870093615,1.3467359133394168,1.665498622040353,-4.232641017733115,4.196887711003114e-05,100,50,0.00010567714549678634,0.31876270870093615,NS
HMGN1P4,0.3187322847683096,1.447180930020851,1.1284486452525413,2.676105591062707,0.008370402646638962,100,50,0.014389369881232416,0.3187322847683096,NS
CSDC2,0.3186575132377294,1.5973491646066367,1.2786916513689073,2.618007441876346,0.009767384981322237,100,50,0.016595121076331622,0.3186575132377294,NS
REST,0.31852661919944225,4.711274583853646,4.392747964654204,3.037575866449522,0.002968148905300839,100,50,0.005529387871952822,0.31852661919944225,NS
TP53BP2,0.31851454026984616,5.128262586486084,4.809748046216238,2.8314659645664917,0.005286830396589803,100,50,0.009400467779476333,0.31851454026984616,NS
ADCYAP1,-0.3183485922131519,0.7901998097960223,1.1085484020091743,-1.956191502716403,0.05294270844988849,100,50,0.07714441220065463,0.3183485922131519,NS
TBC1D17,-0.31827739520677145,5.017998081500728,5.3362754767075,-4.475350643381104,1.5125315660511344e-05,100,50,4.072697723425331e-05,0.31827739520677145,NS
CDK14,-0.3182437784537564,4.092750103014746,4.410993881468502,-2.781674420936189,0.006147127712432505,100,50,0.010811038713921419,0.3182437784537564,NS
SLC31A1,0.3182399247271732,5.6407171570360095,5.322477232308836,2.9696651450361227,0.003633709888271151,100,50,0.006650618894767153,0.3182399247271732,NS
TCEA1P2,0.31823075587293026,2.9891274506345025,2.670896694761572,2.9012457613484157,0.004325550348311704,100,50,0.007824457772254068,0.31823075587293026,NS
SKP2,0.3180842384961271,2.495838854014892,2.177754615518765,3.143553539959844,0.002017607416528561,100,50,0.003873544393132751,0.3180842384961271,NS
TOP1P1,-0.3180663379340831,1.4917799810267678,1.809846318960851,-3.3432406721707744,0.0011312100317857315,100,50,0.0022777003805609384,0.3180663379340831,NS
C17orf113,-0.3180411880954308,1.8661895807153774,2.1842307688108082,-2.6047198777666187,0.01067090850462825,100,50,0.01798781339518956,0.3180411880954308,NS
CZIB,-0.3180253539599285,4.5906786170822,4.9087039710421285,-6.373745329395574,2.480618548348863e-09,100,50,1.1567830560909008e-08,0.3180253539599285,NS
SLC2A9-AS1,0.3180222861465335,1.0382770365001013,0.7202547503535678,2.728023221781501,0.007204074388855238,100,50,0.012524391078274237,0.3180222861465335,NS
RDH13,0.3180003331720891,2.8581958921659627,2.5401955589938736,3.1512716366487563,0.002178736350675617,100,50,0.004159173401079555,0.3180003331720891,NS
ARRDC1-AS1,0.3179689430906105,3.385238672141867,3.0672697290512563,3.738647990797134,0.0002811261920965155,100,50,0.0006231045576695412,0.3179689430906105,NS
CHMP3,-0.3178503915351092,5.515633799434237,5.8334841909693465,-4.615681984423744,9.235543967560654e-06,100,50,2.5719119659805606e-05,0.3178503915351092,NS
SMPD4BP,0.31784230045233963,4.307357621974636,3.9895153215222963,2.6764919025257625,0.008473803433361867,100,50,0.014549438585865746,0.31784230045233963,NS
LINC00852,-0.31781894081140094,1.5348335192396128,1.8526524600510137,-3.584427447196192,0.000523340619766699,100,50,0.0011115153667809801,0.31781894081140094,NS
CSNK2A1,0.31772940982048636,4.028324537979506,3.7105951281590195,4.586686214388033,9.53950393210142e-06,100,50,2.650887907814778e-05,0.31772940982048636,NS
AC108515.1,0.31767580464438716,0.38636809577331044,0.0686922911289233,3.0221708961895195,0.003127065756741195,100,50,0.005801084270557221,0.31767580464438716,NS
CYSLTR2,-0.3176349806583154,0.8902445264924297,1.207879507150745,-3.604213020459908,0.000514951655609362,100,50,0.0010948890438898097,0.3176349806583154,NS
AC008555.6,0.31749200454835447,2.308660594042367,1.9911685894940125,3.575624779004302,0.0005198152174115776,100,50,0.0011042680320274018,0.31749200454835447,NS
FZD9,-0.3174853597738265,0.7976824820795543,1.1151678418533808,-2.451862770219702,0.015408187454867455,100,50,0.025154725895092118,0.3174853597738265,NS
CCL3L3,0.31743726025980834,2.3998116956282796,2.082374435368471,1.5327656874396698,0.12865716509332326,100,50,0.1715692455628849,0.31743726025980834,NS
SDAD1P1,-0.3174245930170385,1.8373573709913429,2.1547819640083814,-3.992273790987263,0.00010269723292567008,100,50,0.00024286894360416129,0.3174245930170385,NS
UGGT1,0.31738276816095645,5.224240233614044,4.906857465453087,3.545068303653897,0.0005430124837333463,100,50,0.0011504182239189598,0.31738276816095645,NS
SPRY3,-0.3173343847646255,0.9610876569177149,1.2784220416823404,-5.229469193501786,6.925725123542323e-07,100,50,2.2721544772750498e-06,0.3173343847646255,NS
SETX,-0.3173121076441605,5.014639735351504,5.3319518429956645,-3.1810289793147,0.0018332939850675865,100,50,0.0035465597668538035,0.3173121076441605,NS
RASAL2,-0.3172770519438375,3.3818871895916636,3.699164241535501,-2.9625716147288577,0.003707693674554167,100,50,0.006777769554673209,0.3172770519438375,NS
BMP7,-0.3172518713241903,2.0972806543565383,2.4145325256807286,-1.7333539315831032,0.08513728537004527,100,50,0.11814068870244983,0.3172518713241903,NS
DUS2,0.3172236007023739,3.232570773486429,2.915347172784055,4.36408633658125,2.5202952929595415e-05,100,50,6.565342340664483e-05,0.3172236007023739,NS
ELAPOR2,-0.31720502719030375,3.337254612286793,3.6544596394770967,-2.3607156566990124,0.01955033806621348,100,50,0.03127125257363619,0.31720502719030375,NS
RNF130,-0.31713991555567134,4.367614514810868,4.68475443036654,-3.999886007850647,0.00012859159234775941,100,50,0.00029946428429036354,0.31713991555567134,NS
FOXC2,-0.31713914146051936,1.3122049522340904,1.6293440936946098,-2.2593394427034403,0.025557148102218,100,50,0.03994672464516216,0.31713914146051936,NS
AL355388.1,0.317120947842535,1.0736964061161278,0.7565754582735928,3.915873176734712,0.0001387003600376932,100,50,0.00032154837118081856,0.317120947842535,NS
AC007342.5,0.317045298039891,1.3615090626472526,1.0444637646073616,2.493132182010559,0.01378305020157633,100,50,0.022731555851873395,0.317045298039891,NS
AC024560.3,0.31699175206276875,1.6258970902394447,1.308905338176676,3.4460602487865524,0.0007770389582482903,100,50,0.0016056338346787688,0.31699175206276875,NS
AC026979.3,-0.31696362047593873,1.1883096020589543,1.505273222534893,-3.9918821843781087,0.00011204889910264586,100,50,0.0002632313345497312,0.31696362047593873,NS
SLC27A3,-0.31679816703478725,4.124534544168596,4.441332711203383,-2.697864662859669,0.007858277457532103,100,50,0.013572314161792798,0.31679816703478725,NS
C9orf85,-0.31666384735156816,2.804250243607421,3.120914090958989,-4.528701785290164,1.4094851246807354e-05,100,50,3.816280647482075e-05,0.31666384735156816,NS
TES,-0.31659252679195493,5.818351239904017,6.134943766695972,-2.010577428374338,0.04719216119193367,100,50,0.06954353117461994,0.31659252679195493,NS
KPNB1,0.3164974914365395,6.502725482348098,6.186227990911559,4.351849893010872,2.560782059540436e-05,100,50,6.661035204029052e-05,0.3164974914365395,NS
AL353593.2,-0.3164919454534324,0.7247439691843575,1.0412359146377899,-2.8945843861888223,0.004610089966606352,100,50,0.008288484189109864,0.3164919454534324,NS
ARHGAP22,0.3164242032361362,1.7710823500143902,1.454658146778254,3.2541780464934043,0.0014328094660332885,100,50,0.0028306829667373557,0.3164242032361362,NS
WDR75,0.31634654396654316,5.1714026469606384,4.855056102994095,3.663950778918006,0.00038664973947832875,100,50,0.0008381560238447297,0.31634654396654316,NS
CPSF2,0.3163118688617379,4.32624501747745,4.009933148615712,4.398114651272284,2.119990672268546e-05,100,50,5.59041969714894e-05,0.3163118688617379,NS
IL12RB1,0.3163026438416001,1.7804497668083037,1.4641471229667036,2.8034001954337238,0.005790419007259324,100,50,0.010229757708744487,0.3163026438416001,NS
FBXL2,0.3161963795585421,2.830977684279327,2.5147813047207848,3.0651337927339872,0.002627451046220257,100,50,0.004937564871479449,0.3161963795585421,NS
TNNI1,-0.3161884907225795,0.7959406175053129,1.1121291082278923,-1.4602370042326587,0.14980142562691665,100,50,0.19624127453487195,0.3161884907225795,NS
ZNF85,0.316167629330232,2.9363345868300894,2.6201669574998574,3.4058505888364983,0.0009825982987711898,100,50,0.0019967943573842256,0.316167629330232,NS
HOXC8,-0.3160782258274515,2.9966924905541794,3.312770716381631,-2.2579104897059032,0.02640149376619579,100,50,0.04118076274243192,0.3160782258274515,NS
PNMA6A,-0.31604174999090495,0.9076472207700073,1.2236889707609122,-3.3375315608901395,0.0010761958236705942,100,50,0.002175002675306944,0.31604174999090495,NS
MED18,0.3160087374351761,4.831570684745781,4.515561947310605,3.9893590150900318,0.00010632148645583628,100,50,0.000250650690090923,0.3160087374351761,NS
MSC-AS1,-0.31600443826051705,0.9579277633287536,1.2739322015892707,-3.2333371477707713,0.0017035184380121235,100,50,0.003317834085284534,0.31600443826051705,NS
SNORA65,0.3159788610859784,2.9848419072486907,2.6688630461627123,2.4205410086215666,0.017297814775279634,100,50,0.02793140073735925,0.3159788610859784,NS
FBLL1,0.3157986011123144,1.8199523448843553,1.504153743772041,1.6345940983834248,0.1044895168552399,100,50,0.14234940246796848,0.3157986011123144,NS
HDHD5,0.3156201728170105,4.575245916804398,4.259625743987388,3.08776859854916,0.0025002139297201813,100,50,0.0047166145691861635,0.3156201728170105,NS
ARHGEF35-AS1,-0.31560090428251464,0.8744692840166118,1.1900701882991265,-4.224537447770008,5.818370079167696e-05,100,50,0.00014302028264842346,0.31560090428251464,NS
IGHV1-14,-0.3155197873231598,0.6705830614372207,0.9861028487603805,-1.9087555360285855,0.05973929198756746,100,50,0.0859891754858639,0.3155197873231598,NS
NANP,0.3155006300489722,3.4136551922443665,3.0981545621953943,4.326394854536206,2.8430260151160556e-05,100,50,7.353081986380294e-05,0.3155006300489722,NS
AL121601.1,-0.3154442832707005,1.1515015841122942,1.4669458673829947,-3.427938554967201,0.0007971622426246939,100,50,0.0016435632047019743,0.3154442832707005,NS
RNA5SP18,-0.31542796116357774,0.7104571596140101,1.0258851207775879,-2.0051707764743787,0.04719981818749905,100,50,0.06954956608416042,0.31542796116357774,NS
NAA40,0.3154048559932052,4.341315385759672,4.025910529766467,2.9825679413546142,0.003731175079473444,100,50,0.0068155898762280575,0.3154048559932052,NS
