gene,log2FC_good_vs_bad,mean_good,mean_bad,t_statistic,p_value,fdr,abs_log2FC,direction
NEDD9,0.7893809752465799,4.940243031126711,4.150862055880131,2.040403691305375,0.05807759020215813,0.6834273077495127,0.7893809752465799,NS
CCDC134,0.7892589990628669,3.147815028894551,2.358556029831684,3.202079399305094,0.0049031437017067496,0.6745714032071729,0.7892589990628669,NS
CLUL1,0.7889250704823079,1.6273002693472214,0.8383751988649135,2.411533590925292,0.025642279261280158,0.680275821656149,0.7889250704823079,NS
SH3BP5-AS1,0.7884221631717234,2.3593619477271663,1.570939784555443,2.2536787827492826,0.03841419789298749,0.6818087557627369,0.7884221631717234,NS
POU2F3,0.7883045148133994,2.50034784161746,1.7120433268040605,1.9852351554871701,0.06278596815204038,0.6834273077495127,0.7883045148133994,NS
ERO1B,0.7881213996173106,3.7732968304903363,2.9851754308730256,1.7566267242817668,0.10189557902567677,0.6834273077495127,0.7881213996173106,NS
PRSS22,0.7880466429805453,3.521906110895917,2.7338594679153716,1.579648508177919,0.131258923433273,0.706831178951664,0.7880466429805453,NS
ADAMTS18,0.7880259058728438,2.084747520004009,1.296721614131165,1.3555700264757242,0.19198174324841194,0.7347037825005871,0.7880259058728438,NS
CYCSP10,0.7878955222051707,2.169162370201041,1.3812668479958703,2.496700186754178,0.021969902970628796,0.6792329827980315,0.7878955222051707,NS
KDM7A,0.7876818343596486,4.354832088478518,3.5671502541188693,2.610096745059313,0.016760981542859005,0.6764263426859727,0.7876818343596486,NS
ATP8B1,0.7875470633082315,5.134764840575448,4.3472177772672165,1.6542618594384275,0.12158287446129218,0.700237791004909,0.7875470633082315,NS
FGF10,0.7872173164044314,2.678023046307515,1.8908057299030838,1.098508170909799,0.28567959012893934,0.7717574186220751,0.7872173164044314,NS
MYO10,0.7867420159625071,4.46201587758573,3.6752738616232232,1.9871273940931604,0.0651049521511591,0.6834273077495127,0.7867420159625071,NS
SNORA16B,0.7866602707638557,1.6432979398703509,0.8566376691064952,1.9559331466586682,0.07119771784620282,0.6834273077495127,0.7866602707638557,NS
LINC01948,0.7866585348304964,2.041924762027541,1.2552662271970445,2.3951676087180407,0.027285645658912217,0.680275821656149,0.7866585348304964,NS
ARC,0.7863733922272045,2.059742144108225,1.2733687518810204,2.066186627351898,0.05337547719590548,0.6834273077495127,0.7863733922272045,NS
AC100830.2,0.7862904510023352,1.6401905249122586,0.8539000739099234,2.475476185952684,0.0223845554835255,0.680275821656149,0.7862904510023352,NS
CD37,0.7862756548299923,3.7658019212538667,2.9795262664238744,1.816931401127651,0.08507621258713927,0.6834273077495127,0.7862756548299923,NS
PLCD4,-0.7856386056018446,0.7575185501833551,1.5431571557851997,-1.730074688355533,0.114887556699196,0.6945799648896904,0.7856386056018446,NS
CSAD,0.7853812899138943,3.975056377074943,3.189675087161049,1.4453890682003747,0.16780534550936926,0.7235692568314224,0.7853812899138943,NS
ZNF135,0.7852994227528707,3.224262988444716,2.438963565691845,2.026383241312124,0.06635424131748852,0.6834273077495127,0.7852994227528707,NS
