gene,log2FC_good_vs_bad,mean_good,mean_bad,t_statistic,p_value,fdr,abs_log2FC,direction
HMGB3P24,0.2330145159376742,1.0705598427898813,0.8375453268522071,0.8449630963470272,0.41850641218097895,0.9999124392578936,0.2330145159376742,NS
SLC11A2,-0.23300060655941746,4.2414574698962575,4.474458076455675,-1.0427854116731632,0.32315045922902436,0.9999124392578936,0.23300060655941746,NS
CCDC12,0.2328649229782993,4.258197087943957,4.025332164965658,0.7777186984816811,0.4635364809518796,0.9999124392578936,0.2328649229782993,NS
RMDN3,-0.23281402515100602,4.797445108835265,5.030259133986271,-0.8782462898024691,0.41019585414009035,0.9999124392578936,0.23281402515100602,NS
KHDRBS3,0.2327376373753225,3.128752290194675,2.8960146528193524,0.9355441111365471,0.38609262375939357,0.9999124392578936,0.2327376373753225,NS
CDIPT,-0.23261001259691305,6.401307451126378,6.633917463723291,-0.9690275942989406,0.3554453157936158,0.9999124392578936,0.23261001259691305,NS
AMBP,-0.23260164216002677,2.6775461067676827,2.9101477489277094,-0.3122896140661412,0.7629533553841517,0.9999124392578936,0.23260164216002677,NS
ZNF232,-0.23257772047087233,2.7713392026275363,3.0039169230984086,-0.6329169186789808,0.5424694626153426,0.9999124392578936,0.23257772047087233,NS
NCF1B,-0.2325449985869168,0.8421195405234225,1.0746645391103393,-0.5096636902214332,0.6213500102187999,0.9999124392578936,0.2325449985869168,NS
JAK1,-0.23251992242055408,5.978608886330347,6.211128808750901,-0.6026021946949063,0.5603866870905948,0.9999124392578936,0.23251992242055408,NS
NSFL1C,-0.23251399394553385,5.1306965077882065,5.36321050173374,-0.7967311852595103,0.4543340496375571,0.9999124392578936,0.23251399394553385,NS
ZNF607,-0.2324782481322214,2.3792530618142496,2.611731309946471,-1.2186571018302934,0.25140603469607115,0.9999124392578936,0.2324782481322214,NS
LLPH,-0.23246020728055905,2.3897312146298555,2.6221914219104145,-1.5666901966637308,0.15320042765043473,0.9999124392578936,0.23246020728055905,NS
SH2B3,0.23245761260388154,4.932472929719256,4.7000153171153745,0.2817247423665505,0.7840407115509564,0.9999124392578936,0.23245761260388154,NS
AC025181.2,0.23244726495077428,3.339254775688523,3.106807510737749,0.7104689766804001,0.5043103638641997,0.9999124392578936,0.23244726495077428,NS
SCD5,-0.23242674765230564,5.683441739912561,5.915868487564866,-0.20999009921335068,0.8389908345950344,0.9999124392578936,0.23242674765230564,NS
AP1AR,0.23240081796221768,4.152274670314995,3.919873852352777,1.079040888380107,0.31832127311888375,0.9999124392578936,0.23240081796221768,NS
AC084337.1,0.23238131925859395,2.2066201057069277,1.9742387864483337,1.3690016026103777,0.2037553776125105,0.9999124392578936,0.23238131925859395,NS
GNB1,-0.23237450085935496,7.452383194595865,7.68475769545522,-0.6532222698169972,0.5284506600321286,0.9999124392578936,0.23237450085935496,NS
AC004947.3,0.23237240746354815,0.9500024589182033,0.7176300514546552,0.6150280729570934,0.5569941165956289,0.9999124392578936,0.23237240746354815,NS
MTFR2,-0.23236251815803544,0.6202004074389069,0.8525629255969424,-0.9701010656122374,0.35867854503485086,0.9999124392578936,0.23236251815803544,NS
DIP2A,-0.23235043622252682,2.9311647348079797,3.1635151710305065,-0.7459078995162444,0.4735198677798029,0.9999124392578936,0.23235043622252682,NS
ZNF318,-0.23233744412987045,3.2953914574920837,3.527728901621954,-0.6886615438538424,0.5112188950908754,0.9999124392578936,0.23233744412987045,NS
LINC01943,-0.23231741842949605,0.6991544103098012,0.9314718287392972,-0.4354429177675004,0.6736845307438057,0.9999124392578936,0.23231741842949605,NS
ZNF576,0.23229925788466987,3.2300491411075885,2.9977498832229186,1.5366439155835374,0.158403394693818,0.9999124392578936,0.23229925788466987,NS
KLHDC2,0.23227147868796738,4.69106153010254,4.458790051414573,0.7933178573874778,0.4593172609889592,0.9999124392578936,0.23227147868796738,NS
ALAS1,0.23219699809894667,6.438730782593175,6.206533784494228,0.5452312990135221,0.5978701975439322,0.9999124392578936,0.23219699809894667,NS
SLC35F3,0.23216322503499598,1.0305213019733075,0.7983580769383115,0.48824147184250166,0.6372270920672977,0.9999124392578936,0.23216322503499598,NS
SNORA3B,-0.2321581444261155,0.8400429124858534,1.0722010569119689,-0.6095223810253741,0.5732518128419364,0.9999124392578936,0.2321581444261155,NS
AC004148.1,-0.2321323801245221,1.1936610355497597,1.4257934156742817,-0.524125663910635,0.6233858490826958,0.9999124392578936,0.2321323801245221,NS
CACNA1D,0.23211329177673323,1.6665371453502467,1.4344238535735134,0.9053714245571056,0.39277100170462764,0.9999124392578936,0.23211329177673323,NS
SATB1,0.23209975568980523,3.2688429022556056,3.0367431465658004,1.1658763389074955,0.27288354674225657,0.9999124392578936,0.23209975568980523,NS
SKA2,-0.23205480972524395,4.787052956980566,5.01910776670581,-0.8634204888352195,0.4110340736557383,0.9999124392578936,0.23205480972524395,NS
RWDD1,-0.2320200783988895,4.553782856736308,4.785802935135197,-1.1514064812365825,0.287032999012829,0.9999124392578936,0.2320200783988895,NS
STX4,-0.2320025506328065,4.578891038958562,4.810893589591369,-0.5031886996833334,0.630437732986044,0.9999124392578936,0.2320025506328065,NS
TLE6,-0.23198534023468165,1.0628810254906877,1.2948663657253694,-0.7442354853495502,0.49073239153707754,0.9999124392578936,0.23198534023468165,NS
NUPR1,-0.23193802948795028,1.9653405281250076,2.197278557612958,-0.42954780498759,0.6778568706464898,0.9999124392578936,0.23193802948795028,NS
UFL1,-0.23191384520731173,5.105972480756837,5.337886325964149,-0.8486724079630124,0.41611275078507104,0.9999124392578936,0.23191384520731173,NS
PPIEL,-0.2319106646409379,1.0053554401893017,1.2372661048302396,-0.5689690144369746,0.5889011267529262,0.9999124392578936,0.2319106646409379,NS
MIR25,-0.23190576123319007,1.8690442533331182,2.1009500145663083,-0.6584176723875849,0.5252215252980794,0.9999124392578936,0.23190576123319007,NS
KRT10,-0.23189929982985547,4.280578728174228,4.512478028004083,-0.8597385803993033,0.41007888860262565,0.9999124392578936,0.23189929982985547,NS
AC093799.1,0.23189665872206944,1.3634362536265028,1.1315395949044333,0.7477715025769139,0.4741676367706895,0.9999124392578936,0.23189665872206944,NS
AL138976.2,0.23185432458523092,1.8528322347309625,1.6209779101457316,0.9706576894166594,0.3594632318462712,0.9999124392578936,0.23185432458523092,NS
GSEC,-0.23178766336057244,1.2439927287358223,1.4757803920963948,-0.8012861789541251,0.45125359704289447,0.9999124392578936,0.23178766336057244,NS
TNS3,0.23172880800251683,6.491446046128044,6.2597172381255275,0.810840906691358,0.43987649042136423,0.9999124392578936,0.23172880800251683,NS
NCBP2AS2,0.2317207560801693,5.625833354700418,5.394112598620248,0.835227740456398,0.4360332854586149,0.9999124392578936,0.2317207560801693,NS
AC110792.3,-0.23169323828432398,0.7350668977749963,0.9667601360593203,-0.8586016003286152,0.4169254560624276,0.9999124392578936,0.23169323828432398,NS
PLCD3,-0.23162866538602467,3.0053087472787814,3.236937412664806,-0.44436972160528737,0.6663621093437857,0.9999124392578936,0.23162866538602467,NS
C1orf43,-0.2316247669500484,7.891816615961469,8.123441382911517,-0.934950079709403,0.3899455187481289,0.9999124392578936,0.2316247669500484,NS
CCDC150,0.2316234667167768,1.172444066612627,0.9408205998958502,0.5348501147362817,0.6083267101831865,0.9999124392578936,0.2316234667167768,NS
AL355574.1,-0.23159265788186967,1.5018634024091921,1.7334560602910618,-1.2016569956522098,0.2699230250561442,0.9999124392578936,0.23159265788186967,NS
RPS16,-0.23157411649637538,8.786900093832731,9.018474210329106,-0.5473218602988813,0.5999444411787902,0.9999124392578936,0.23157411649637538,NS
LRP1,0.23155905427246015,4.835017956112206,4.603458901839746,0.3219026510527641,0.7544228550082657,0.9999124392578936,0.23155905427246015,NS
NDUFB2,-0.23155102323858934,5.2697523214605315,5.501303344699121,-0.8172386852406035,0.43892034116382583,0.9999124392578936,0.23155102323858934,NS
ABRAXAS1,-0.23153139372796128,2.1228024842045126,2.354333877932474,-1.1295906891446175,0.2977039713744305,0.9999124392578936,0.23153139372796128,NS
PNPLA2,0.23151875411209222,5.502376097138796,5.270857343026703,0.7034990941794329,0.5040798815656591,0.9999124392578936,0.23151875411209222,NS
RAB27B,0.23143194047220117,0.9667991158359787,0.7353671753637775,0.7983586028184688,0.44467469211960375,0.9999124392578936,0.23143194047220117,NS
ZNF667-AS1,0.23141052817632746,2.0876851282947335,1.856274600118406,0.5207321576349819,0.626082140945933,0.9999124392578936,0.23141052817632746,NS
UBE3D,-0.23132839232962166,1.3377476849546286,1.5690760772842502,-1.4433277995681792,0.1795972567716465,0.9999124392578936,0.23132839232962166,NS
ASB13,-0.23130722462741193,5.7625947374099065,5.993901962037318,-0.4324117383791825,0.6772883029794659,0.9999124392578936,0.23130722462741193,NS
ANGEL2,-0.23130316359809955,3.421995512971873,3.6532986765699724,-0.7942350018973111,0.4459848472945178,0.9999124392578936,0.23130316359809955,NS
PPIL2,-0.23129360828910617,4.133601077733898,4.364894686023004,-1.3584217595129024,0.22013639659206644,0.9999124392578936,0.23129360828910617,NS
PSMD12,-0.23129212866869597,4.952568027942118,5.183860156610814,-1.0310771995929702,0.32948572962711664,0.9999124392578936,0.23129212866869597,NS
PPP1R9A,-0.23127405713029692,2.935181796476013,3.16645585360631,-0.692114112829905,0.5049812395553428,0.9999124392578936,0.23127405713029692,NS
SOX4,-0.23120260081997923,5.530895202891865,5.762097803711844,-0.3413964386988953,0.7409808300290952,0.9999124392578936,0.23120260081997923,NS
NOLC1,-0.2311234004175935,5.7371787379377315,5.968302138355325,-0.8325078282883202,0.42623183898670014,0.9999124392578936,0.2311234004175935,NS
ARL11,-0.23107482525211198,0.9844422078492947,1.2155170331014067,-0.4499822071516306,0.6628884385717909,0.9999124392578936,0.23107482525211198,NS
DYNLL1,-0.23105756851930348,6.932806332897349,7.1638639014166525,-0.9452697225155846,0.3700479290435027,0.9999124392578936,0.23105756851930348,NS
HPN,-0.2310548564040289,6.839751165035215,7.070806021439244,-0.8244374345410836,0.4351611563354435,0.9999124392578936,0.2310548564040289,NS
ZNF256,0.2310444921271877,2.962138990438397,2.7310944983112093,0.9347962613374804,0.3720007172402715,0.9999124392578936,0.2310444921271877,NS
BAALC-AS1,-0.23103846220130841,1.0399325519752243,1.2709710141765327,-0.7888246785032081,0.4587267914242634,0.9999124392578936,0.23103846220130841,NS
MAPKAPK2,-0.23102599614201136,6.972412761063234,7.203438757205245,-0.8406854441399558,0.42898155599424526,0.9999124392578936,0.23102599614201136,NS
GOT1,-0.23102407124641022,7.775269428655494,8.006293499901904,-0.5179132370634518,0.6181105368787668,0.9999124392578936,0.23102407124641022,NS
EEF1A1P6,-0.23102321267025694,4.517855390347417,4.7488786030176735,-0.44307305186945184,0.6674550150810248,0.9999124392578936,0.23102321267025694,NS
RPL23AP64,-0.23098122040059543,1.4756776366170268,1.7066588570176222,-0.3855275171999704,0.7156985624838221,0.9999124392578936,0.23098122040059543,NS
TUBB4B,-0.23091732970183365,7.954219580946523,8.185136910648357,-0.6918337706263283,0.515274037098981,0.9999124392578936,0.23091732970183365,NS
AL078581.2,0.23082554568257097,2.8219092109310795,2.5910836652485085,1.4099441499966776,0.1900893584629036,0.9999124392578936,0.23082554568257097,NS
SLC30A5,-0.23065803039625532,4.494190315590741,4.724848345986996,-1.064980573148003,0.3121617014853304,0.9999124392578936,0.23065803039625532,NS
AC015802.3,-0.23064695098567822,0.7484495278566353,0.9790964788423135,-1.2472104230185246,0.24149866327933847,0.9999124392578936,0.23064695098567822,NS
PLAG1,0.23061671227770275,1.4362514276163412,1.2056347153386384,0.5747905855875369,0.5840544098853429,0.9999124392578936,0.23061671227770275,NS
CDCA5,-0.23057746188396577,1.4477625060187538,1.6783399679027196,-0.5626817024242762,0.5860761706657349,0.9999124392578936,0.23057746188396577,NS
SNRPD2,-0.2305737196044566,7.122075004802552,7.3526487244070085,-0.5512749183391356,0.601044741921,0.9999124392578936,0.2305737196044566,NS
RFC3,-0.23051834873043964,3.0087080239991226,3.2392263727295623,-0.6944037398817235,0.5034562350449105,0.9999124392578936,0.23051834873043964,NS
AP000346.2,-0.23050629141041268,0.7336539655324875,0.9641602569429002,-0.5502247609057933,0.6091888427141783,0.9999124392578936,0.23050629141041268,NS
TBC1D23,0.23049225657194228,4.728719540182959,4.498227283611016,0.9530376032636709,0.3657391733831764,0.9999124392578936,0.23049225657194228,NS
NUMBL,0.23046920754578082,2.0284439682788995,1.7979747607331187,0.5690322425856216,0.584907142600227,0.9999124392578936,0.23046920754578082,NS
IGHV3-49,-0.23043914749946204,2.2173321940655186,2.4477713415649807,-0.2633552351640504,0.7977907397558162,0.9999124392578936,0.23043914749946204,NS
AC009237.3,-0.23042203022327767,0.780753166033899,1.0111751962571767,-0.6391714625734045,0.5483164913043075,0.9999124392578936,0.23042203022327767,NS
MSANTD2,-0.23029132552809672,2.7478981172034875,2.9781894427315843,-0.8842340457901162,0.3978240873919253,0.9999124392578936,0.23029132552809672,NS
DCPS,0.23023692170679189,3.853109915916335,3.6228729942095432,0.5054614176369602,0.6242453825006965,0.9999124392578936,0.23023692170679189,NS
VPS26B,-0.23022585379807303,4.222153043189538,4.452378896987611,-0.7450464351899082,0.4736840861857955,0.9999124392578936,0.23022585379807303,NS
RRM2P3,-0.23016128125338342,0.5729631708939839,0.8031244521473673,-0.5615165481537976,0.5891005338607591,0.9999124392578936,0.23016128125338342,NS
HCAR1,0.23014793280076318,1.81522337281597,1.5850754400152067,0.37697657568408205,0.7226961402708031,0.9999124392578936,0.23014793280076318,NS
C19orf48,0.23009482936562087,4.453606085381794,4.223511256016173,0.5042166324064391,0.625464632214725,0.9999124392578936,0.23009482936562087,NS
ANO2,-0.2300781290635483,0.9858953188384827,1.215973447902031,-0.7278707812924805,0.4842893280446523,0.9999124392578936,0.2300781290635483,NS
WASF1,-0.23000915350140838,3.412182418497454,3.6421915719988625,-0.4786765306929954,0.6457787768180263,0.9999124392578936,0.23000915350140838,NS
AC009133.1,-0.22999777547321054,0.5489027149088408,0.7789004903820513,-0.6336238308510237,0.5521243616147021,0.9999124392578936,0.22999777547321054,NS
AHSA2P,-0.22995631108831827,2.165795995520939,2.3957523066092574,-0.4192167091380257,0.6912337429858204,0.9999124392578936,0.22995631108831827,NS
ZNF616,0.22995369286790135,3.2663291030063655,3.036375410138464,1.1760863903849792,0.26688084478467344,0.9999124392578936,0.22995369286790135,NS
DHRS4-AS1,0.22993718988823142,3.8856367856163225,3.655699595728091,0.7148438350681002,0.4910965864432155,0.9999124392578936,0.22993718988823142,NS
PAN2,-0.2299075416493075,3.440123954796023,3.6700314964453304,-0.6724313601344799,0.528615276664108,0.9999124392578936,0.2299075416493075,NS
TRIM37,-0.22988381893762977,3.687651399832126,3.9175352187697556,-0.9069551348756426,0.3859334094733198,0.9999124392578936,0.22988381893762977,NS
LSR,-0.22987701971251884,5.71737469037721,5.947251710089729,-0.6093556048240318,0.5574269611239943,0.9999124392578936,0.22987701971251884,NS
AC103706.1,0.22983149451389784,1.1614743598033872,0.9316428652894894,0.8224571014681465,0.4400586716927358,0.9999124392578936,0.22983149451389784,NS
RPS5,-0.22981882888954885,7.978021057985577,8.207839886875126,-0.43520439347306467,0.6762570511529817,0.9999124392578936,0.22981882888954885,NS
BCL2L2,0.2298076086941112,5.531074468525678,5.301266859831567,1.9380760374378767,0.08412706870966127,0.9999124392578936,0.2298076086941112,NS
ABITRAM,-0.22978408669874018,4.184067354608811,4.413851441307552,-1.1057947087174258,0.3125454495082804,0.9999124392578936,0.22978408669874018,NS
MAP4,0.22974827303194179,6.25478852692436,6.025040253892418,0.8274682121502467,0.42979606639182477,0.9999124392578936,0.22974827303194179,NS
COP1,-0.22972094703365453,4.516836554094004,4.746557501127659,-1.0566867013259433,0.31714181010534487,0.9999124392578936,0.22972094703365453,NS
ZDHHC20,-0.2296972780127673,4.378063563338509,4.6077608413512765,-0.46034468640356124,0.655757518180935,0.9999124392578936,0.2296972780127673,NS
HIGD1B,-0.22967707217862232,2.5330663541244585,2.762743426303081,-0.28479552052245244,0.7816921522697815,0.9999124392578936,0.22967707217862232,NS
STAT4,-0.22967066531648617,0.9767684116859943,1.2064390770024804,-0.5291473422238917,0.6108561880468333,0.9999124392578936,0.22967066531648617,NS
MRPS28,0.22965963019269076,2.9436950962163846,2.714035466023694,0.7212039274454836,0.5021943633211741,0.9999124392578936,0.22965963019269076,NS
ZNF512B,0.22963089170414852,4.000955682837843,3.771324791133695,0.6562945999886244,0.5290085514102854,0.9999124392578936,0.22963089170414852,NS
SNRPA1,-0.22962540301442047,3.591486987896812,3.8211123909112326,-0.8983985518655035,0.3951895887398419,0.9999124392578936,0.22962540301442047,NS
USP48,-0.2296185904204937,3.9322925758581886,4.161911166278682,-0.9349127742976672,0.3724027402446597,0.9999124392578936,0.2296185904204937,NS
TOR1B,-0.22958924220198362,4.680461974757528,4.910051216959512,-0.823355708235923,0.4300668692236146,0.9999124392578936,0.22958924220198362,NS
MAF1,-0.22955395318154626,6.701069775813925,6.930623728995471,-0.8576964239133477,0.4124535928883345,0.9999124392578936,0.22955395318154626,NS
MTARC2,0.2295389156513794,6.308683278793686,6.079144363142307,1.008387174791044,0.3414245270849166,0.9999124392578936,0.2295389156513794,NS
ZC3H6,0.22949308254514644,2.52470137031952,2.2952082877743734,1.3738802861530945,0.19976595871077935,0.9999124392578936,0.22949308254514644,NS
PMS2,-0.22944441055962095,3.308038678276543,3.537483088836164,-1.7855189421792312,0.10448734212777243,0.9999124392578936,0.22944441055962095,NS
DPH1,-0.22944373470555712,2.9374025619484123,3.1668462966539694,-1.2057348993315986,0.2656960127996808,0.9999124392578936,0.22944373470555712,NS
CCZ1B,-0.22942590532404483,1.7198976103506858,1.9493235156747306,-0.8811808734631693,0.40585069722063116,0.9999124392578936,0.22942590532404483,NS
RHPN2,-0.22933463778822105,4.790115595083347,5.019450232871568,-0.6450987310375758,0.5387894294578173,0.9999124392578936,0.22933463778822105,NS
HPS1,-0.2293272549631853,5.0015985602865625,5.230925815249748,-0.6888000665274668,0.5066342218926358,0.9999124392578936,0.2293272549631853,NS
C2orf27A,0.22932086511663474,1.0063067731997484,0.7769859080831136,0.6948476847268183,0.5043099109990199,0.9999124392578936,0.22932086511663474,NS
CFAP20DC,-0.22930552638803126,0.7169846998641997,0.9462902262522309,-0.6288343075489424,0.5436002709386699,0.9999124392578936,0.22930552638803126,NS
TENT5C,0.2293028691381993,3.8898394074278673,3.660536538289668,0.45301668239952514,0.6671311676339995,0.9999124392578936,0.2293028691381993,NS
HEPH,0.22929693741565194,3.3880483333265947,3.158751395910943,0.410448301436322,0.6912888704951918,0.9999124392578936,0.22929693741565194,NS
CTTNBP2NL,-0.22929114631699044,4.243302909258699,4.47259405557569,-0.4185472886765277,0.6848445483110699,0.9999124392578936,0.22929114631699044,NS
GPM6A,-0.22928729297257577,2.108463529985651,2.3377508229582267,-0.35583334893185165,0.729358173658682,0.9999124392578936,0.22928729297257577,NS
GHDC,-0.22928193535848607,5.536745610312417,5.766027545670903,-0.49224312625150046,0.6351010455517214,0.9999124392578936,0.22928193535848607,NS
IQGAP1,-0.22928131232060966,6.289518037542097,6.518799349862706,-0.6877621198098179,0.5072668045160346,0.9999124392578936,0.22928131232060966,NS
ZCCHC10,-0.22926674100738342,4.057899463148062,4.2871662041554455,-0.8246312138533122,0.4339330002132179,0.9999124392578936,0.22926674100738342,NS
RAB15,-0.22915612684172126,3.376135797361131,3.6052919242028523,-0.4748294486925516,0.6541340044969757,0.9999124392578936,0.22915612684172126,NS
PRR29,0.22911697448014534,1.615521495842824,1.3864045213626786,0.4646095397736554,0.6538733884206518,0.9999124392578936,0.22911697448014534,NS
AXL,-0.22911423964063005,4.666154077691145,4.895268317331775,-0.2922593940230992,0.7761004682804544,0.9999124392578936,0.22911423964063005,NS
STARD3,-0.22909648274753014,3.9843291814061326,4.213425664153663,-0.576506052116469,0.5782414269455332,0.9999124392578936,0.22909648274753014,NS
NNAT,-0.22907241947913137,0.7943444691601684,1.0234168886392998,-0.9757569479633965,0.36252784139332606,0.9999124392578936,0.22907241947913137,NS
TAMM41,0.22906913067349755,2.1664197102774905,1.937350579603993,1.2344031754466938,0.24545942881287255,0.9999124392578936,0.22906913067349755,NS
SERINC5,-0.2290452991722054,3.7048621001686954,3.933907399340901,-0.6913135411535727,0.5052678758055487,0.9999124392578936,0.2290452991722054,NS
MBOAT1,-0.22903380193876322,2.8328092657012323,3.0618430676399955,-0.7118773673570344,0.5082849708668671,0.9999124392578936,0.22903380193876322,NS
GDF6,0.22903062970598898,2.412039455672974,2.183008825966985,0.16725099849516512,0.8713309815614466,0.9999124392578936,0.22903062970598898,NS
PTGER1,-0.22898359065697038,2.3894355299303265,2.618419120587297,-0.16874940900699376,0.8705937552601262,0.9999124392578936,0.22898359065697038,NS
PDE7A,-0.228944350727176,2.5192383219791497,2.7481826727063257,-0.4845064391022428,0.641775362724728,0.9999124392578936,0.228944350727176,NS
BHLHA15,-0.22892686546914653,1.0884073511312593,1.3173342166004058,-0.3919762963403102,0.7072843373786386,0.9999124392578936,0.22892686546914653,NS
CHERP,0.22888108820347286,3.791678292984859,3.5627972047813863,1.0572417891718326,0.3225513615260866,0.9999124392578936,0.22888108820347286,NS
BEND3,-0.22887512330756965,1.476293802852228,1.7051689261597978,-1.0125002139022172,0.3397988641992966,0.9999124392578936,0.22887512330756965,NS
ERAL1,-0.22886002636598501,5.760217383105584,5.989077409471569,-1.0556505793375026,0.3172335870816702,0.9999124392578936,0.22886002636598501,NS
BIN3,-0.22885372128938508,2.4894844950178663,2.7183382163072514,-0.8460243094565189,0.4289459654032341,0.9999124392578936,0.22885372128938508,NS
AC004540.1,-0.22885334809301283,1.6981257695654344,1.9269791176584472,-1.0649144655389098,0.31523887861806216,0.9999124392578936,0.22885334809301283,NS
PIAS2,-0.2287772891262292,2.712388465859282,2.9411657549855112,-0.8895612900889419,0.3988550191833068,0.9999124392578936,0.2287772891262292,NS
EWSR1,-0.22877709299933624,5.512877310307842,5.741654403307178,-0.8260611406259004,0.4307324240143686,0.9999124392578936,0.22877709299933624,NS
KIF13B,0.22876534971678453,4.912409226443422,4.683643876726637,0.5406903911480774,0.6088442496799924,0.9999124392578936,0.22876534971678453,NS
AC007881.4,-0.22871534760481715,0.5968514737185957,0.8255668213234129,-0.8051511767294516,0.46046290906564324,0.9999124392578936,0.22871534760481715,NS
AC104695.2,0.22868875201036465,1.8256808322234621,1.5969920802130975,0.6370242741956187,0.5384973911107428,0.9999124392578936,0.22868875201036465,NS
ZFP62,-0.22866963140330654,4.030515163528213,4.259184794931519,-1.2065490436916981,0.2554766460483692,0.9999124392578936,0.22866963140330654,NS
TMEM131L,0.2286544612296404,3.0617288156569225,2.833074354427282,0.44513311862851407,0.6662961221559741,0.9999124392578936,0.2286544612296404,NS
HNRNPH3,-0.22858086627905028,5.742411855608613,5.970992721887663,-0.8728965922766765,0.4052445849072144,0.9999124392578936,0.22858086627905028,NS
LATS2,0.22855084445193352,4.928842165060243,4.70029132060831,0.5941925581974591,0.5658011658620099,0.9999124392578936,0.22855084445193352,NS
EIF3D,-0.2285253566549299,7.044738883120071,7.273264239775001,-0.6278716760065983,0.5509379164129204,0.9999124392578936,0.2285253566549299,NS
ITIH3,0.2285079048061116,0.8871970321167725,0.6586891273106609,1.2527956762681918,0.24013439787999613,0.9999124392578936,0.2285079048061116,NS
UBE2J1,-0.22846334293027226,5.935646182870288,6.16410952580056,-0.5659401660591977,0.5842444638333614,0.9999124392578936,0.22846334293027226,NS
STOM,-0.22843488506991072,8.151192143109553,8.379627028179463,-0.393067363688227,0.7031304474121165,0.9999124392578936,0.22843488506991072,NS
MOSPD2,0.22842591387098743,3.5501980114482063,3.321772097577219,1.1121971545076985,0.2965907255040507,0.9999124392578936,0.22842591387098743,NS
VGLL3,-0.22842346895633514,1.3406230388885327,1.5690465078448679,-0.4610141854654227,0.6566304671964998,0.9999124392578936,0.22842346895633514,NS
ESAM,-0.2284159888162538,6.800159687830428,7.028575676646682,-0.34977775072304246,0.7346218006142697,0.9999124392578936,0.2284159888162538,NS
YTHDC2,-0.22837215336601213,3.4517032768076206,3.6800754301736327,-0.8073771589776425,0.4465943972475114,0.9999124392578936,0.22837215336601213,NS
GAPT,-0.228285221709988,1.2844225584599445,1.5127077801699325,-0.36830278091345553,0.7203627380564561,0.9999124392578936,0.228285221709988,NS
PPIH,-0.22816251529309595,2.3221829307607584,2.5503454460538544,-1.273445471128395,0.23176635654413746,0.9999124392578936,0.22816251529309595,NS
AR,0.2281548206203241,3.075738291532424,2.8475834709120997,0.33909361776014085,0.7416253917667621,0.9999124392578936,0.2281548206203241,NS
PSMB2,-0.22811018189989163,5.481183254467553,5.709293436367445,-0.7950061271990053,0.4462531953307902,0.9999124392578936,0.22811018189989163,NS
RRP8,0.22795912142286978,3.327314473520978,3.099355352098108,1.0760110307987625,0.3151359153743465,0.9999124392578936,0.22795912142286978,NS
ARHGAP25,-0.22787905498921335,3.0321281956971817,3.260007250686395,-0.27932895287289206,0.7861280691805215,0.9999124392578936,0.22787905498921335,NS
EXOG,-0.2277988028518516,2.116817585275936,2.3446163881277875,-0.953224838059328,0.3639599908004706,0.9999124392578936,0.2277988028518516,NS
SFXN4,-0.22777014972477794,5.252849057249413,5.480619206974191,-1.722864273078367,0.12110587813836517,0.9999124392578936,0.22777014972477794,NS
DONSON,-0.22774692681929265,2.0960885111316774,2.32383543795097,-0.7068582916667095,0.49613002903823566,0.9999124392578936,0.22774692681929265,NS
IL22RA1,-0.22774661758475312,1.6576038921171998,1.885350509701953,-0.4701020930184541,0.6486470892724945,0.9999124392578936,0.22774661758475312,NS
SPX,-0.22767789673797578,3.806334265613003,4.034012162350979,-0.404269261231672,0.6998028520752118,0.9999124392578936,0.22767789673797578,NS
ZNF311,-0.2276710431316058,1.3350467402222639,1.5627177833538697,-0.8877771895702121,0.40087082581655276,0.9999124392578936,0.2276710431316058,NS
PDLIM7,0.2276535898054175,4.062710511611174,3.8350569218057564,0.33769628700509263,0.7433986499746723,0.9999124392578936,0.2276535898054175,NS
ALG9,-0.2276526925241884,1.850987230631118,2.0786399231553063,-0.8154731142752661,0.4366807854866581,0.9999124392578936,0.2276526925241884,NS
CUL5,0.22759049071572068,4.681106348668373,4.453515857952652,0.9399081526349111,0.39028755705109136,0.9999124392578936,0.22759049071572068,NS
ING3,-0.22755614774057475,3.2354425221998473,3.462998669940422,-0.8056546343608427,0.44059816616288416,0.9999124392578936,0.22755614774057475,NS
AC005261.1,-0.22753940723117072,3.7747292381316244,4.002268645362795,-0.5511949968962073,0.5947227929077036,0.9999124392578936,0.22753940723117072,NS
TMEM230,-0.22751876817617855,6.935084652723125,7.162603420899304,-0.906200576779002,0.39969231714552095,0.9999124392578936,0.22751876817617855,NS
COX7A2P1,-0.22748690781925562,2.478110314547604,2.7055972223668596,-0.31199231581505726,0.7633183059700692,0.9999124392578936,0.22748690781925562,NS
CHASERR,-0.22748054039416576,3.590063840666712,3.817544381060878,-0.8577396190113662,0.42021572423961717,0.9999124392578936,0.22748054039416576,NS
AC015845.2,-0.22745944177858335,1.8763249214980202,2.1037843632766036,-0.390233325406905,0.7089275131117804,0.9999124392578936,0.22745944177858335,NS
STARD10,0.2274576321474724,5.010889676111866,4.783432043964393,0.5808829024495532,0.5808062187235989,0.9999124392578936,0.2274576321474724,NS
DMRTA1,-0.22738344517101172,2.648601556241263,2.8759850014122748,-0.704564825177594,0.5011791372253456,0.9999124392578936,0.22738344517101172,NS
PHYHD1,0.2273811440242568,4.5505304271911315,4.323149283166875,0.2924007802685086,0.7767193883724319,0.9999124392578936,0.2273811440242568,NS
