gene,sl_n_drivers,sl_drivers,deg_cancers_up,deg_cancers_down,deg_max_log2fc,deg_min_fdr,n_approved_drugs,n_total_drugs,is_druggable,top_drugs,dep_auc,n_dependent_lines,sl_max_lineages,sl_is_universal,composite_score
PRUNE2,0,,0,1,1.2045484689050252,1.611754453983571e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
PTK7,0,,1,0,1.020440896757944,2.726583860492721e-05,0,0,False,,0.5,0,0,False,0.06666666666666667
PRX,0,,0,1,3.054377574683034,1.3657415742837304e-25,0,0,False,,0.5,0,0,False,0.06666666666666667
PTK6,0,,1,0,1.6170953119455271,4.2573261297687966e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
PTHLH,0,,0,1,1.2389428889797536,4.543444239003645e-05,0,0,False,,0.5,0,0,False,0.06666666666666667
PYDC1,0,,1,0,1.7874814377690886,8.073912475568344e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
PYGM,0,,0,1,1.9814200271649784,1.7421029187318184e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
PTGDS,0,,0,1,1.2670722938737642,1.8541989721944568e-17,0,0,False,,0.5,0,0,False,0.06666666666666667
PTPRH,0,,1,0,2.479760536512451,9.17228209008809e-28,0,0,False,,0.5,0,0,False,0.06666666666666667
PTPRN2,0,,0,1,1.0603188527438916,1.5328427027535506e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
PTPRN2-AS1,0,,0,1,1.6611408503294849,6.666242473230508e-27,0,0,False,,0.5,0,0,False,0.06666666666666667
PTPRZ1,0,,0,1,1.7721441759556118,6.559923463964055e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
PUS7,0,,1,0,1.1176133843319729,5.475817047318345e-23,0,0,False,,0.5,0,0,False,0.06666666666666667
PTPN13,0,,0,1,1.4736570790609935,2.051767984181696e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
PTPN14,0,,0,1,1.6095445538047386,8.09157832077034e-24,0,0,False,,0.5,0,0,False,0.06666666666666667
PTPRC,0,,0,1,1.0739819549685183,1.3414264176637973e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
PTPRG,0,,0,1,1.0890631927389296,3.968876340957034e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
RALGPS2,0,,1,0,1.4036297346543876,4.071153722284501e-27,0,0,False,,0.5,0,0,False,0.06666666666666667
RAMP2,0,,0,1,2.947322370473016,3.431934829770998e-41,0,0,False,,0.5,0,0,False,0.06666666666666667
RAMP2-AS1,0,,0,1,1.1303899634945969,2.4264704479266888e-17,0,0,False,,0.5,0,0,False,0.06666666666666667
PRKG2,0,,0,1,2.0989595774312884,3.559042494184021e-34,0,0,False,,0.5,0,0,False,0.06666666666666667
RANBP3L,0,,0,1,1.2794793233726924,2.5324765152432564e-19,0,0,False,,0.5,0,0,False,0.06666666666666667
RAPGEF3,0,,0,1,1.4581570187328057,5.0177452496357007e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
RAPGEF4,0,,0,1,1.4942821992035622,4.216312559270777e-22,0,0,False,,0.5,0,0,False,0.06666666666666667
RADIL,0,,0,1,1.7789767908655485,7.313439756586795e-28,0,0,False,,0.5,0,0,False,0.06666666666666667
RADX,0,,0,1,1.3773171168837044,2.823475192148716e-19,0,0,False,,0.5,0,0,False,0.06666666666666667
RAB40A,0,,0,1,1.019533360402145,9.79234067181354e-17,0,0,False,,0.5,0,0,False,0.06666666666666667
RAB6B,0,,0,1,1.1826224672287489,1.9661248178753984e-19,0,0,False,,0.5,0,0,False,0.06666666666666667
RAB7B,0,,0,1,1.0991034395631076,3.898485346316748e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
RAB8B,0,,0,1,1.0961272875544807,1.898280632774428e-21,0,0,False,,0.5,0,0,False,0.06666666666666667
RABEP2,0,,1,0,1.0496622884947175,1.24280134444936e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
RABIF,0,,1,0,1.160375998516097,5.189308588018641e-27,0,0,False,,0.5,0,0,False,0.06666666666666667
RAB15,0,,1,0,1.0672885350779606,2.9095656208063255e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
RAMP3,0,,0,1,3.154555124545353,1.7193225537372358e-30,0,0,False,,0.5,0,0,False,0.06666666666666667
AL121949.3,0,,1,0,1.705114298236469,1.106832311438884e-16,0,0,False,,0.5,0,0,False,0.06666666666666667
AL121956.7,0,,0,1,1.3263512397245167,5.037525801921599e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
AL133467.1,0,,0,1,1.229377001424814,7.559479152838154e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
AL035409.2,0,,0,1,1.85754676290703,7.314832092215181e-26,0,0,False,,0.5,0,0,False,0.06666666666666667
AL035446.1,0,,0,1,1.1775546642168273,3.7709470725970736e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
AL078582.2,0,,1,0,1.150667419393269,0.0005148677391656,0,0,False,,0.5,0,0,False,0.06666666666666667
AL109615.3,0,,1,0,1.2099243897004974,1.5754491601307376e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
AL109809.1,0,,0,1,1.1834344972102675,9.824882600370351e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
AL121790.2,0,,0,1,1.1719099564088291,0.0001060939883087,0,0,False,,0.5,0,0,False,0.06666666666666667
AL512329.2,0,,0,1,1.1315151003831605,1.066121905146189e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
AL512662.1,0,,0,1,1.2132552951280196,7.387099518502562e-25,0,0,False,,0.5,0,0,False,0.06666666666666667
AL583785.1,0,,0,1,1.3041423797121618,7.016057657578709e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
AL357093.2,0,,0,1,1.1990050118480489,1.0982699599823578e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
AL590666.2,0,,1,0,1.6211763944313726,1.7523460158745879e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
AL591686.1,0,,0,1,2.021570741511583,1.6699372944013729e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
AL603750.1,0,,0,1,1.2031125997920076,4.976180146856343e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
AL606469.1,0,,0,1,2.926574878345063,2.753329655691553e-29,0,0,False,,0.5,0,0,False,0.06666666666666667
AL390719.1,0,,1,0,1.6745910080737725,2.90854164425205e-30,0,0,False,,0.5,0,0,False,0.06666666666666667
AL390719.2,0,,1,0,1.0702106537598906,9.151719854831009e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
AL391056.1,0,,1,0,1.138611387620292,1.2506273466744705e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
AL391421.1,0,,1,0,1.0558758208509471,6.561905087731819e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
AL391427.1,0,,1,0,1.1322795098409948,1.023936474761089e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
AL445307.1,0,,0,1,1.571505591819442,1.8741567883377182e-26,0,0,False,,0.5,0,0,False,0.06666666666666667
AL445493.3,0,,0,1,1.236844282282238,1.86247110390916e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
AL357054.4,0,,0,1,1.3539391978954327,6.848030228901302e-24,0,0,False,,0.5,0,0,False,0.06666666666666667
AL590226.1,0,,0,1,2.391586261819445,4.407131324231119e-22,0,0,False,,0.5,0,0,False,0.06666666666666667
POU6F1,0,,0,1,1.0364832932941437,2.291804532668642e-26,0,0,False,,0.5,0,0,False,0.06666666666666667
PPARA,0,,0,1,1.2826100179518083,9.848045576317881e-24,0,0,False,,0.5,0,0,False,0.06666666666666667
PPARGC1B,0,,0,1,1.0025857073453446,1.5152857340896983e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
PPAT,0,,1,0,1.4973837320700487,4.2598931468499306e-33,0,0,False,,0.5,0,0,False,0.06666666666666667
PPBP,0,,0,1,2.320157804495331,9.047245456812124e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
POLR2H,0,,1,0,1.0427410747734918,9.118069170707695e-29,0,0,False,,0.5,0,0,False,0.06666666666666667
POLR3K,0,,1,0,1.3989238052782849,4.420331100878778e-31,0,0,False,,0.5,0,0,False,0.06666666666666667
PNPLA6,0,,0,1,1.5718024898324812,1.49729047098847e-29,0,0,False,,0.5,0,0,False,0.06666666666666667
PNPLA7,0,,0,1,1.0209858537425087,3.2051152990890056e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
PODN,0,,0,1,1.123455532093594,9.952729450251251e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
PODNL1,0,,1,0,1.371466277740128,1.435961207022932e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
PRNP,0,,0,1,1.5490624300355824,4.1628557537057363e-22,0,0,False,,0.5,0,0,False,0.06666666666666667
PREX1,0,,0,1,1.2077068777404714,2.021401397607451e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
PRF1,0,,0,1,1.5412257642294622,7.084930338704496e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
PRICKLE1,0,,0,1,1.163101006158599,3.2898463114352564e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
PRICKLE2,0,,0,1,1.236919135819954,4.740819905825161e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
PRIMA1,0,,0,1,1.652818685516965,1.9267247113655423e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
PRKAR2B,0,,0,1,1.666170343082169,2.955109877491372e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
PPP4R4,0,,0,1,1.3297477405399096,1.4063884347494705e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
PRAM1,0,,0,1,2.0493529898630065,7.250239341748131e-27,0,0,False,,0.5,0,0,False,0.06666666666666667
AL358913.1,0,,1,0,1.399583686736751,1.4059866048123508e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
AL359697.1,0,,1,0,1.1892175856042937,4.433400498272062e-21,0,0,False,,0.5,0,0,False,0.06666666666666667
AL359704.2,0,,1,0,1.1799287816723472,8.618435697268296e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
AL365181.2,0,,1,0,1.4527960642674105,8.542442767886288e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
PODXL,0,,0,1,1.1580203542855525,1.3700212111164877e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
ANKS1A,0,,0,1,1.0175309732596176,1.0416499647284924e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
PLPP4,0,,1,0,2.509643178677447,1.3457053620796932e-32,0,0,False,,0.5,0,0,False,0.06666666666666667
PLPP7,0,,0,1,1.060096341621925,4.334380398009708e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
PLPPR1,0,,0,1,1.2009174436305718,1.627775806902673e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
PLPPR3,0,,0,1,1.0830680039633145,2.6469920113959804e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
PLS3,0,,0,1,1.0567517362762144,3.2610132093284e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
PLIN4,0,,0,1,5.167175359464132,4.86260803935543e-21,0,0,False,,0.5,0,0,False,0.06666666666666667
PLLP,0,,0,1,1.8359432939934053,1.263340424443471e-26,0,0,False,,0.5,0,0,False,0.06666666666666667
PLOD2,0,,1,0,1.2221652184756735,1.30594697907661e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
PLP1,0,,0,1,1.522308653415689,5.501653759028457e-19,0,0,False,,0.5,0,0,False,0.06666666666666667
PLPP1,0,,0,1,1.7239263191639953,6.010185557023927e-26,0,0,False,,0.5,0,0,False,0.06666666666666667
POU2AF1,0,,1,0,1.1204695715686577,1.609335043017269e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
PLEKHG6,0,,1,0,1.1423105235643796,1.439978541859577e-16,0,0,False,,0.5,0,0,False,0.06666666666666667
PLEKHM3,0,,0,1,1.3267383418870606,1.360627299383089e-23,0,0,False,,0.5,0,0,False,0.06666666666666667
PLEKHN1,0,,1,0,1.9341208956641875,1.1552718342184105e-32,0,0,False,,0.5,0,0,False,0.06666666666666667
PLEKHO2,0,,0,1,1.2435953387018532,1.4224907471881236e-24,0,0,False,,0.5,0,0,False,0.06666666666666667
PLIN1,0,,0,1,5.374367041172759,3.351242990674301e-21,0,0,False,,0.5,0,0,False,0.06666666666666667
PPDPF,0,,1,0,1.0904451170800034,2.4907332793848257e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
PPEF1,0,,1,0,1.008262045777355,3.4602180378233148e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
PPFIBP1,0,,0,1,1.1529112895109774,1.3603337774171216e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
PPIL6,0,,0,1,1.2328746149871328,6.188469967140358e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
PPL,0,,0,1,1.279971904594566,2.065842333525175e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
PPM1J,0,,1,0,1.210568295124255,1.8993044881992923e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
PPP1R12B,0,,0,1,1.940874444221634,1.3272688476044018e-29,0,0,False,,0.5,0,0,False,0.06666666666666667
PLEKHF2,0,,1,0,1.1162023139066468,1.740861857341472e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
PPP1R14D,0,,1,0,3.15895119187077,1.871685946813077e-21,0,0,False,,0.5,0,0,False,0.06666666666666667
PRRT3,0,,1,0,1.485583817038155,1.447525613950937e-16,0,0,False,,0.5,0,0,False,0.06666666666666667
PRRT4,0,,0,1,1.8475675718031312,4.000832898707394e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
PRRX2,0,,1,0,1.0899687839523808,1.4808324853900576e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
PRSS12,0,,0,1,1.232560338006906,2.9650669047885024e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
PRSS2,0,,1,0,1.8611174150228835,1.8338821864651799e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
PRSS3,0,,1,0,1.1895258743585078,4.295340354596253e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
PRSS35,0,,0,1,1.5247660381809425,8.47895463143678e-24,0,0,False,,0.5,0,0,False,0.06666666666666667
PRR15,0,,1,0,1.867575883308108,3.8438166772872216e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
PRR15L,0,,1,0,1.6021921566071642,6.58423507770735e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
PRR19,0,,1,0,1.0908643108502674,7.813634436487605e-23,0,0,False,,0.5,0,0,False,0.06666666666666667
AL365181.3,0,,1,0,1.919719140857545,4.455902802874383e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
PRRG1,0,,0,1,1.039609728174006,4.50794979340899e-16,0,0,False,,0.5,0,0,False,0.06666666666666667
PRRG3,0,,0,1,1.8212362525527472,8.590246265124602e-28,0,0,False,,0.5,0,0,False,0.06666666666666667
PRLR,0,,1,0,1.3798111316214028,2.595575892783138e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
RAB17,0,,1,0,1.0936474463128656,1.1566102735002828e-05,0,0,False,,0.5,0,0,False,0.06666666666666667
PROC,0,,1,0,1.3362544231619362,1.3588909845720072e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
PROM1,0,,0,1,1.9094391971238207,2.165234379853761e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
PROX1,0,,0,1,1.734472153944134,3.569674982378889e-19,0,0,False,,0.5,0,0,False,0.06666666666666667
PRKCA,0,,0,1,1.1741733489591195,6.389667132753351e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
PRKCE,0,,0,1,1.5671397774566196,1.111939859908339e-23,0,0,False,,0.5,0,0,False,0.06666666666666667
PRKCH,0,,0,1,1.031289515072925,3.914993610089982e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
PRKCQ,0,,0,1,1.5356473332227654,8.83748577051227e-27,0,0,False,,0.5,0,0,False,0.06666666666666667
PRKG1,0,,0,1,1.3231888660243742,4.660745613901847e-25,0,0,False,,0.5,0,0,False,0.06666666666666667
PRR7,0,,1,0,1.100947340972783,9.501993481689276e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
AL365361.1,0,,0,1,1.0830490885420865,6.366720273921511e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
AL353150.1,0,,0,1,1.3213890959376404,1.059402538140248e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
AL353572.4,0,,1,0,1.5001633242222772,6.230362168218442e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
AL354714.3,0,,0,1,1.71370391270717,2.1540400124883204e-39,0,0,False,,0.5,0,0,False,0.06666666666666667
AL355312.3,0,,1,0,1.358088513795539,1.8993837283474463e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
AL355796.1,0,,1,0,1.4073073381714982,3.443726812843229e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
AL356218.2,0,,0,1,2.1244059486451867,1.0123167325223578e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
AL356311.1,0,,1,0,1.099120899250594,8.043238279607987e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
ALOX5AP,0,,0,1,2.2717078387964547,8.434147790257283e-28,0,0,False,,0.5,0,0,False,0.06666666666666667
ALPK3,0,,0,1,1.0904940634040488,8.747337217626288e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
ALPP,0,,0,1,1.385372774357274,2.0963543477988703e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
ALS2CL,0,,0,1,1.106981456454855,7.101636424386883e-17,0,0,False,,0.5,0,0,False,0.06666666666666667
PPP2R1B,0,,0,1,1.0362839654858371,4.359362218912617e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
AMIGO2,0,,0,1,1.5165559614796944,1.7719115769713244e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
ALG1L,0,,1,0,2.2278631257856243,3.854319429671935e-22,0,0,False,,0.5,0,0,False,0.06666666666666667
ALG3,0,,1,0,1.0218399896381056,1.6441675523390438e-21,0,0,False,,0.5,0,0,False,0.06666666666666667
ALOX15,0,,0,1,2.0030465104538697,2.3447555408227026e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
ALOX5,0,,0,1,2.0590453815254106,1.1138121280708176e-28,0,0,False,,0.5,0,0,False,0.06666666666666667
ALDH1A3,0,,0,1,1.6072146580978393,1.3833870801341862e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
PRDM16,0,,0,1,1.233481841998647,1.7817827594305588e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
PRDX4,0,,1,0,1.2457281377568812,4.022096670808047e-22,0,0,False,,0.5,0,0,False,0.06666666666666667
PPP1R1A,0,,0,1,3.873373636055109,9.208771129320075e-25,0,0,False,,0.5,0,0,False,0.06666666666666667
PPP1R1B,0,,0,1,2.1954024932394853,1.250812080844924e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
PPP1R35,0,,1,0,1.019930727682218,1.1671035118187658e-19,0,0,False,,0.5,0,0,False,0.06666666666666667
PPP1R37,0,,1,0,1.111126111554526,1.6608275387044457e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
ALX4,0,,0,1,1.9705706175316615,3.5696710758781993e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
RPL13AP17,0,,0,1,3.6381021475449264,3.505408419964566e-29,0,0,False,,0.5,0,0,False,0.06666666666666667
RPL23AP32,0,,0,1,1.032554021394148,1.061203556830322e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
RPL26L1,0,,1,0,1.0066572534988216,7.351028476902239e-23,0,0,False,,0.5,0,0,False,0.06666666666666667
RPL6P4,0,,1,0,1.0470413339521156,4.002780789597021e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
RPL7AP64,0,,0,1,1.232917012254107,4.727448969216944e-16,0,0,False,,0.5,0,0,False,0.06666666666666667
RPLP0P2,0,,1,0,1.426946717088792,6.711279374082771e-30,0,0,False,,0.5,0,0,False,0.06666666666666667
ADTRP,0,,0,1,2.057391950684501,1.3308650241672555e-30,0,0,False,,0.5,0,0,False,0.06666666666666667
AF131215.7,0,,0,1,1.2324711523069911,4.934687337067713e-26,0,0,False,,0.5,0,0,False,0.06666666666666667
ADH1C,0,,0,1,3.3620897229053632,1.9234274787748748e-36,0,0,False,,0.5,0,0,False,0.06666666666666667
ADHFE1,0,,0,1,1.1916622978990965,7.73781485961706e-24,0,0,False,,0.5,0,0,False,0.06666666666666667
ADIPOQ,0,,0,1,5.201862683024493,8.308040362455519e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
ADM,0,,0,1,2.1078515212917006,1.4940661680398732e-17,0,0,False,,0.5,0,0,False,0.06666666666666667
RASSF2,0,,0,1,1.3247345774077868,5.996466447361758e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
ADRA1A,0,,0,1,1.4655050779564385,7.144426999533617e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
AL008729.2,0,,0,1,2.3428085611891305,5.672868495446322e-39,0,0,False,,0.5,0,0,False,0.06666666666666667
AL021807.1,0,,1,0,1.154059514666414,1.305047688535972e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
AL022098.1,0,,0,1,1.2676768992874057,5.644586739767629e-23,0,0,False,,0.5,0,0,False,0.06666666666666667
AL031058.1,0,,1,0,1.1642300484417705,4.025366234028758e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
AL031777.1,0,,1,0,1.544669444761542,5.075193407404707e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
AL031985.3,0,,1,0,1.1381487096516028,1.8466116712854634e-26,0,0,False,,0.5,0,0,False,0.06666666666666667
AL033519.4,0,,0,1,1.4101672529724123,2.3550439235523802e-17,0,0,False,,0.5,0,0,False,0.06666666666666667
AL034374.1,0,,0,1,1.0080442542202452,1.0750633338193733e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
AKR1B10,0,,1,0,2.3126450453065224,4.697714509029596e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
AKR1C1,0,,0,1,3.26866112502219,1.6058562647826748e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
AKR1C2,0,,0,1,3.623282366494961,2.723284055311741e-20,0,0,False,,0.5,0,0,False,0.06666666666666667
ADPRH,0,,0,1,1.6462200375065108,2.1331186898013202e-43,0,0,False,,0.5,0,0,False,0.06666666666666667
RNFT2,0,,1,0,1.0667048790203155,1.5035420719248277e-25,0,0,False,,0.5,0,0,False,0.06666666666666667
RNU1-38P,0,,0,1,1.1245247922593615,1.0465411851944375e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
RNU4-47P,0,,0,1,1.4303027150127734,2.964050707884118e-16,0,0,False,,0.5,0,0,False,0.06666666666666667
RNU4-62P,0,,0,1,1.0914331308530174,3.601009988582381e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
RNU5B-3P,0,,0,1,1.41506868787459,1.5394953005726343e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
RNF125,0,,0,1,1.1690009361004954,2.1021658437906213e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
RNF128,0,,0,1,1.5337406682025705,1.0714305118455774e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
RNF144B,0,,0,1,1.6993646627185548,1.4239842117389663e-31,0,0,False,,0.5,0,0,False,0.06666666666666667
RNF145,0,,0,1,1.2411986556691303,6.553100229371732e-19,0,0,False,,0.5,0,0,False,0.06666666666666667
RNF150,0,,0,1,2.302425375992417,1.8102606411906576e-29,0,0,False,,0.5,0,0,False,0.06666666666666667
RNF157,0,,0,1,1.0790131956690223,1.2473266185118503e-10,0,0,False,,0.5,0,0,False,0.06666666666666667
RNF182,0,,0,1,1.606893960341909,1.0154821987711894e-23,0,0,False,,0.5,0,0,False,0.06666666666666667
RRAS,0,,0,1,1.5907294636076612,1.6926022492080826e-29,0,0,False,,0.5,0,0,False,0.06666666666666667
RN7SL417P,0,,0,1,1.2310380707540247,4.248787629603016e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
RN7SL8P,0,,0,1,1.376287876614776,2.5971557624978535e-12,0,0,False,,0.5,0,0,False,0.06666666666666667
RNASE7,0,,0,1,1.8594674973950296,2.467689834613284e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
RND1,0,,1,0,1.222715614362254,8.76603516503509e-08,0,0,False,,0.5,0,0,False,0.06666666666666667
RND3,0,,0,1,1.5597987734147774,1.5107521123895968e-17,0,0,False,,0.5,0,0,False,0.06666666666666667
RNF122,0,,0,1,1.1388181911058428,3.4456089683066305e-11,0,0,False,,0.5,0,0,False,0.06666666666666667
RPP40,0,,1,0,1.2618683606150876,3.043069012245673e-25,0,0,False,,0.5,0,0,False,0.06666666666666667
RPS15AP36,0,,1,0,1.0614884066190684,4.794930544507903e-13,0,0,False,,0.5,0,0,False,0.06666666666666667
RPS29P11,0,,0,1,1.7863747720834635,2.1788270655182935e-14,0,0,False,,0.5,0,0,False,0.06666666666666667
RPS6KA3,0,,0,1,1.1941778473562428,6.093367293626905e-17,0,0,False,,0.5,0,0,False,0.06666666666666667
RPUSD1,0,,1,0,1.233739702313911,6.759633513598369e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
RRAGD,0,,0,1,1.4406982295854052,5.313513820851062e-22,0,0,False,,0.5,0,0,False,0.06666666666666667
RN7SL3,0,,1,0,1.2252659835104929,2.8655718302319557e-05,0,0,False,,0.5,0,0,False,0.06666666666666667
RSPO2,0,,0,1,2.0707471689795263,6.504525901605946e-28,0,0,False,,0.5,0,0,False,0.06666666666666667
RSPO3,0,,0,1,2.221902437162778,8.157996069915434e-30,0,0,False,,0.5,0,0,False,0.06666666666666667
RSPO4,0,,0,1,2.142968937061851,6.731654063972975e-23,0,0,False,,0.5,0,0,False,0.06666666666666667
RTN1,0,,0,1,1.5285151352039057,1.4331129062258482e-26,0,0,False,,0.5,0,0,False,0.06666666666666667
RTN4RL1,0,,0,1,1.4107389706011335,2.0596541454361316e-16,0,0,False,,0.5,0,0,False,0.06666666666666667
RRAS2,0,,0,1,1.0025876678207846,5.991266996764046e-15,0,0,False,,0.5,0,0,False,0.06666666666666667
RRN3P1,0,,0,1,1.1340224445017877,1.372221537692839e-18,0,0,False,,0.5,0,0,False,0.06666666666666667
RS1,0,,0,1,1.8741776649867248,2.0368200619666592e-46,0,0,False,,0.5,0,0,False,0.06666666666666667
RSAD2,0,,1,0,1.1527672424777418,2.2611304073241358e-07,0,0,False,,0.5,0,0,False,0.06666666666666667
RSPH4A,0,,0,1,1.833455436006584,1.4782754835754288e-09,0,0,False,,0.5,0,0,False,0.06666666666666667
RSPH9,0,,0,1,1.1158469557165285,3.5462234321019822e-06,0,0,False,,0.5,0,0,False,0.06666666666666667
