,CD8_T,CD4_T,B_cells,NK_cells,Macrophage,Dendritic,Treg,Exhaustion,IFN_gamma
TCGA-A3-A8OU,-0.11573868210169116,-0.291945041224324,0.21784538306880244,0.27683667420635116,0.1675123262972924,0.1920622042663399,0.1681027527882526,-0.19456028557663244,-0.16327608102678767
TCGA-CJ-4869,1.689045849454207,2.268915012704802,0.2639000205023776,1.2854968163144744,-0.0770624000091897,0.46890067352272075,1.6745835945943857,1.3656682234544684,0.6964825523664187
TCGA-BP-4334,-0.6410408541471628,-0.9797108981742032,-0.4508341995144048,-0.6049198085002864,-0.8586823060873817,-0.8140090228715117,-0.7196947286768105,-0.7450006956880085,-0.8637208279836901
TCGA-B0-5693,-0.37436793519473555,-0.4436347424035751,-0.010235783300682214,-0.19799094722586888,-0.2046670661706287,0.03528979054299366,-0.410456957778767,-0.5107703143932185,-0.40806636961637854
TCGA-BP-4986,-0.32759520199812603,1.1997798333402108,-0.11057088800440519,0.1893438116227366,0.988825851361577,0.044115194456564914,0.8683214236296266,-0.313197175035513,-0.011001564302231362
TCGA-A3-3359,0.7135383384061673,0.520411079956036,-0.05496461578323671,0.42974580790525385,0.5716506983581088,-0.09192504254187678,0.3767535218459601,0.8936893205748134,1.1713261101454155
TCGA-CJ-4894,1.4904561379985068,0.12032946078800838,-0.09745275785611689,0.3130305993004146,0.13052987684459727,-0.07188599821771174,0.3427442050686921,1.219219539919493,1.590673870886852
TCGA-BP-5191,-0.039199338353095706,0.8809273674760109,-0.004317890608141001,1.2327689535740751,-0.6764182972645921,-0.638079946159935,0.4751119216786025,-0.24356767303221907,-0.052140188373912606
TCGA-BP-4993,0.40907743951449876,-0.3813449590087031,-0.2619491446920405,0.6656519309950857,-0.31112457662788146,-0.031648416350250445,-0.4068092308089448,-0.19649877997569098,-0.18757196308921703
TCGA-B2-5639,-0.26974747988939596,0.3849374783903075,-0.024277049216858953,0.42215141506659304,0.009038555066820867,0.5124815383531793,0.1653034759848117,-0.020097168201557335,-0.05615303792046639
TCGA-BP-5189,-0.2844523020674999,1.354533096032182,-0.17603182150889574,-0.06828301928088844,1.0744707971796774,0.22796760063776567,0.8675067769652479,0.04713584168496846,0.2985122156260441
TCGA-CJ-4636,0.20973345306192914,-0.00833069587420611,-0.2783269538571301,0.08563788719382677,1.5477085226444187,-0.30640368934979345,0.024064613653000666,0.29975820308299594,0.21233070682331126
TCGA-A3-3328,-0.6261545955037024,-0.9813308907984828,-0.360257233114811,-0.29648241578815504,-0.8236974757589848,-0.8527547328673476,-0.7831636983738223,-0.7146793865314298,-0.8151193524081695
TCGA-AK-3455,3.112785535260076,0.24262445090304582,-0.14384729066526217,2.419800671236008,-0.6152895916002258,-0.27342159979984,0.7101657287901018,1.9320378797485123,1.786681909570282
TCGA-A3-3358,0.22413335728507505,0.965045920147127,0.2497060366165664,0.8527743940743105,0.5171963122353177,0.6353873014780184,0.8045724754066498,0.3277278287808677,0.18298409971737464
TCGA-AK-3429,2.2880128516289853,0.36676728582091583,-0.013295630229358953,0.3906626603693168,-0.33353114036888387,0.2914954658572905,0.28958216634679496,2.0541088951167654,2.2671757322153234
TCGA-DV-5566,-0.2872164706335887,-0.35426022672209895,-0.07219045008771523,-0.6219714315029362,-0.12033019198751715,-0.06411791942411717,-0.04234841029897467,-0.3772953973389233,-0.07794519397825138
TCGA-B2-5635,0.3549387425985685,0.33684640118789905,-0.012788797825155268,0.16960336809194496,0.5970631914781332,0.05794483394443698,0.18136243690951112,0.27601939691783717,0.5088368860874551
