,CD8_T,CD4_T,B_cells,NK_cells,Macrophage,Dendritic,Treg,Exhaustion,IFN_gamma
TCGA-69-7765,-0.30320266882710445,-0.18046717325755732,0.40555317078026915,-0.09771955684537426,-0.5591471124898503,0.6836145466342249,0.0033616720111867616,-0.04499879877665875,-0.24195430562956746
TCGA-95-7944,3.26454149000797,-0.24158961411428528,-0.4910315200629815,3.786003792397618,-0.516648272420582,-0.38896887855297546,0.5861181872036118,2.5855919157022664,1.8726643983210476
TCGA-44-2668,0.18584979650531908,-0.17836082805845108,-0.6424299131194492,0.2878331942640952,-0.15685214512464768,0.023202448219372323,0.47202393360008693,0.1748451197426033,0.03150013323399075
TCGA-05-4390,-0.5267550886505074,-0.519008259225524,-0.3090891183900811,-0.8914067446413741,-0.44333296549057327,0.125785119516059,0.08633764706097351,-0.5217692733042808,-0.7474815019132434
TCGA-86-8073,-0.4868803182631637,-0.3362303031820477,-0.3678367290371137,-0.6316411181925434,-0.06421114343063206,-0.06938222700928903,-0.04804623421333034,-0.2872598596125732,-0.40236359479029066
TCGA-97-A4M7,-0.3017031551365706,0.9607856328274768,0.4947027201165128,-0.3806794956375037,-0.44252047836380104,0.7916746646499888,1.2044115568662113,0.840141479177166,-0.07712930865448128
TCGA-38-4628,-0.3637896615333363,-0.8006393292882787,-0.7814328511901104,-0.9332466455147758,-0.3451324200432126,-0.5674618434872356,-0.36592637342547774,-0.6849950033961442,-0.6376161845487927
TCGA-86-7713,-0.5852441624736497,-0.3648576428514812,-0.6088534448931848,-0.7695341955218741,-0.6690789977972788,-0.03348596008563748,0.34577254308462196,-0.47515244556650416,-0.4777217030469636
TCGA-49-AARE,-0.44254427955691134,-0.3281463270584941,0.6275833100494516,-0.7125579684397526,-0.8504499255050959,-0.8310625663653187,-0.2098818168772027,-0.40008973188682156,-0.562477893195835
TCGA-53-7626,0.32677675158882397,1.0363806439577223,1.403899299062387,0.25000418097530347,-0.1162682161426033,0.6402375352282159,0.6237764155666066,0.7489976239950101,0.16567115351029454
TCGA-50-8457,-0.22570309749631307,0.2957743007671055,2.5086391954575276,-0.3519157644214945,-0.4383613848882224,-0.0005524083936625049,0.04751718961367222,0.1805443634817191,-0.3609517819600728
TCGA-MN-A4N4,-0.4960827327431787,-0.7452418276138295,0.09630003718539298,-0.5245159759658965,-0.6104818078035913,-0.5606815661299619,-0.4419933381514494,-0.6821071983459333,-0.6758039299562254
TCGA-91-6840,0.13055427679337137,-0.1623423353204406,0.2179222491026461,-0.3708813596570033,-0.6311540506985682,-0.2378842115348223,0.25145460373605094,0.09111451895862759,0.3610731868622742
TCGA-44-2662,-0.5761421011418171,-0.6258984620690935,-0.42188628015920715,-0.628465287853672,0.30392198094352063,-0.024764696677733216,-0.08047196393997776,-0.3040935397236469,-0.5617973827754082
TCGA-78-7536,0.21386277911417403,-0.5104308404925532,-0.5017543100395478,-0.5749658178045651,-0.17449349413422446,-0.7499353728489592,0.34497247432038397,0.0428312410592965,0.3723946698347169
TCGA-55-7728,-0.46309703235914673,0.4761096687063346,1.0172324672604383,-0.25851958419855603,0.2772491505739519,-0.11189263953080364,0.23991805110206382,-0.00910521155930713,-0.3981821997277694
TCGA-50-5932,-0.7014516084538723,-0.7981290533148604,-0.46731161984438385,-0.7593559840603666,-0.6034512358871535,-0.3564581034576005,-0.32505877970982594,-0.6344404274922366,-0.6467099199803713
TCGA-55-1596,-0.3788500331231678,-0.3061633549781831,0.0391416705136697,-0.6730084473499773,-0.4725299369727198,-0.5335459098057403,0.11507282182737173,-0.36569020602868646,-0.0931663643577919
TCGA-44-6147,-0.5718572565870539,-0.4082909487718993,0.40222548871227715,-0.6316356013204986,-0.5493812676694398,-0.1484803368621593,0.4325885344093807,-0.1440720396745192,-0.4671999449816003
TCGA-50-6597,-0.3151893094244634,0.6104458039435768,0.43128604202396564,-0.5567763933617443,-0.8747078027675599,-0.4055524770579817,0.7198072680563599,0.1515071952942785,-0.33458251351297835
TCGA-44-7661,0.36446303429501126,1.7263457829025668,-0.25164320910789595,-0.2931828837526605,0.52883054800103,2.9497181019327265,2.145851258119634,1.115374628449428,0.6279913210813802
TCGA-05-4384,-0.581725048774412,-0.23816012382190643,-0.5836631348262014,-0.35780386729287383,0.17456883105490772,-0.1483860757037456,-0.09430364186076823,-0.5098226377108409,-0.5715251367009925
TCGA-44-2659,-0.09620890172171309,0.008540969083501049,0.2806605855753879,-0.47898149296117937,-0.6446375753660236,-0.08299738055584228,-0.22498002074553805,0.0638847714149164,-0.18893888946750767
TCGA-55-8511,0.010924626573514368,0.4825335001755063,1.364576648260844,-0.2728171537750749,-0.5654735074925591,-0.07388564360834317,0.7799269280520609,0.4313139420373859,-0.06010203856607123
TCGA-44-6776,-0.6927472269284657,-0.6978781222161333,-0.6357238145787,-0.5634450765747887,-0.869397400300068,-0.36657152966085116,-0.35090855611254534,-0.7781222396901328,-0.796835556391664
TCGA-80-5607,0.19190028066566756,0.11796096496177488,-0.09337896514679328,0.45227629235366495,-0.5146431453790735,-0.21105425757722593,0.819076378807574,0.6333402016931995,-0.0518613024608473
TCGA-50-5072,-0.6348369013150217,-0.3472697006286201,-0.4119063201653141,-0.6098205898962751,-0.5695592834144125,-0.5566162540131364,-0.0890746163364184,-0.4664378982702309,-0.49472204432559824
TCGA-05-4396,-0.5829611591570796,-0.5025549562941866,-0.3981541367514532,-0.6044007655012399,-0.7931165856281382,-0.6141705683462072,-0.018103697318658928,-0.6175449532804886,-0.43461681567046273
TCGA-95-7948,-0.6277470957620827,-0.8984481620938967,-0.52368231852512,-0.8512715376428273,-0.682917397819001,-0.4167102395935533,0.10351925337338992,-0.3840373488868131,-0.46911180708766975
TCGA-95-7562,0.1440895597679397,-0.2586318872369154,-0.589714141973846,-0.6059808935212722,-0.42981106198925634,-0.6868336592944861,0.03769322500352798,-0.09888690350017913,0.7075266802866323
