,CD8_T,CD4_T,B_cells,NK_cells,Macrophage,Dendritic,Treg,Exhaustion,IFN_gamma
TCGA-A7-A0DC,-0.5982006426280225,-0.2653308016590633,-0.38474623946864295,-0.17448975723928026,-0.5330922459043261,-0.4170079918259471,-0.35243384939155636,-0.48795890159286653,-0.6949991579714517
TCGA-GI-A2C8-11,-0.6095622236014023,-0.8823115367493393,-0.580735955710232,-0.7754597931214317,-0.7911588621090879,-0.7404677556943908,-0.6523176552743355,-0.7418252043940391,-0.7518521183506485
TCGA-BH-A0BW-11,1.2503501060893665,4.489849362575051,7.741895319152197,2.6254937757992205,-0.09030839331297826,2.096835145457217,2.4512020607278684,3.01648828838068,0.6049554197418592
TCGA-BH-A1FE-11,-0.01575921869264478,-0.16578854364627574,-0.22500219006826738,1.6097550410860055,-0.3905774833790838,-0.20158614336741768,-0.28009936948562963,-0.1038942975850843,-0.44204845302766227
TCGA-BH-A1FB-11,-0.1306461105377542,-0.2261497260145476,0.037714532334438215,0.5224659399711041,-0.046552976754669816,0.37621108548232574,-0.29120464847028077,-0.25086534656451215,-0.3410370797130483
TCGA-E9-A1NF-11,-0.2083482986816414,0.2874830015622187,-0.421160794296483,-0.036900151010285896,5.9360530248177135,1.1159214037854912,-0.33856769551866783,0.052380802604060604,-0.45726146272409096
TCGA-BH-A1F8-11,-0.14414644573854057,-0.5425797799595794,-0.19976775465959684,0.2771569173661386,-0.22829256137666074,-0.19684110101551658,-0.42970099155536073,-0.3509871642106832,-0.3981025177479854
TCGA-BH-A209-11,0.47084842490600776,0.35904606168349545,0.031375187913595726,0.8725977196969574,0.18152361108057502,0.45590046449899235,-0.1749502931158205,0.1367314003719171,0.4799811355347098
TCGA-E9-A1RI-11,-0.45159640245211763,-0.3494339896757717,-0.498390420175781,-0.3611519932574007,0.34732263030611915,0.11052869860665919,-0.3945465817843762,-0.5281899071495312,-0.4792433872811352
TCGA-BH-A1F6-11,-0.4140697923619606,-0.3249919631127788,-0.3993087771274771,0.1815621712864172,0.9838717426957356,0.48707410057796,-0.3566075678367003,-0.3301129358309116,-0.3507229411103623
TCGA-A7-A0DC-11,-0.5098771689818192,-0.27982551868514355,-0.4033683624943385,-0.33461845293674175,0.17334754249753512,0.3211966483706182,-0.31296985289915624,-0.46551914033800146,-0.5168952373151675
TCGA-BH-A18L-11,-0.2679988275738885,-0.43576795930005674,-0.2915766737647995,-0.10583962759615562,0.2681203167384589,-0.03329958162470962,-0.3612390354271705,-0.41429555782854893,-0.2920962358721096
TCGA-BH-A1FD-11,-0.46331133049534656,-0.3472068313435697,-0.36765808709225195,-0.21719487539053153,-0.029331195293920375,0.0915042477560038,-0.39278782187885486,-0.4273725328718812,-0.44955149817398904
TCGA-BH-A0BM-11,-0.388336230018227,-0.17319078240402186,-0.20914993035950835,-0.3604055789298188,-0.5596565693159836,0.23006980170445965,-0.48297386467004266,-0.41855510564249404,-0.4464625935471768
TCGA-AC-A2FF-11,-0.09303606030970854,0.26414886214995054,0.15885526934253644,-0.028315972035422462,0.4881107734855932,1.2369527492088308,-0.274636267375997,-0.1065832505575272,-0.21198339353763634
TCGA-BH-A18N-11,-0.3526531310948945,-0.21112636838481116,-0.2753062961085612,-0.15499565230943665,0.6671881169697134,-0.06564418163151073,-0.24623623993863228,-0.39683737571501193,-0.4461633234900707
TCGA-E2-A1IG-11,-0.385412293400073,-0.4079580931006821,-0.40011331623248636,-0.0369893234888353,0.1342392690628891,0.1065698003232357,-0.4322151561120406,-0.34801420535785604,-0.431918699197593
TCGA-E9-A1N6-11,-0.08617939079129777,0.044507078001538906,0.08025784019781042,0.3024345368147037,0.15741524796439862,1.038346105543698,-0.2873582769146203,0.04849610723163814,-0.3178393462531276
TCGA-A7-A0CH-11,-0.16588126688305743,-0.12177867218554732,0.51824361583909,-0.014643913802975611,0.7187552870587353,0.28114732127118836,-0.45808617375547056,-0.15631078069783316,-0.430752195063448
TCGA-A7-A0CE-11,-0.08291500115147034,0.5142618181376963,0.015804529702533283,0.36379922988857044,0.724503184354775,0.519523673129021,0.2620604914301964,-0.12337314062964073,-0.35331792968800463
TCGA-E9-A1N4-11,-0.012348766806647538,-0.3278495072206355,-0.30859081292023005,0.9159376537819935,-0.34816665331796187,-0.3541391938338974,-0.4828315616876956,-0.318430541735385,-0.23743911096285927
TCGA-BH-A18V-11,-0.3301233782710214,-0.4975861879780952,-0.0749046244658457,-0.007022780038747428,0.04041831395092247,0.04944687081761006,-0.5446791319766687,-0.43190401860440825,-0.4854681761171999
TCGA-E2-A153-11,-0.41337919806774637,-0.03750840409309984,-0.1711261748199159,-0.08630225803345846,-0.4601286010082455,0.2663632420773288,-0.311722199725116,-0.3156026647014412,-0.49463030934285074
